BKN,CLE,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. EdwardsK. EdwardsSF,38,4-8,3-6,0-0,0,3,3,0,0,1,1,3,11,-6
D. SharpeD. SharpeC,24,4-8,0-0,2-2,3,3,6,2,2,1,4,3,10,+7
P. MillsP. MillsPG,31,4-10,3-8,0-0,0,1,1,1,2,1,0,2,11,-9
K. IrvingK. IrvingPG,38,12-23,3-6,0-0,0,7,7,9,1,0,2,3,27,+14
J. HardenJ. HardenSG,40,5-12,2-4,10-15,2,5,7,10,2,0,4,2,22,-18
B. GriffinB. GriffinPF,17,2-5,1-4,0-0,0,3,3,3,1,0,0,2,5,-4
B. BrownB. BrownSF,12,1-3,0-0,0-0,1,0,1,1,1,0,1,3,2,-16
L. AldridgeL. AldridgeC,23,6-10,0-1,1-1,2,3,5,1,1,1,0,1,13,-10
C. ThomasC. ThomasSG,19,3-4,0-1,0-0,0,2,2,0,1,0,2,3,6,+7
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,30,5-12,4-9,0-0,0,6,6,1,1,0,3,2,14,-1
I. OkoroI. OkoroSF,32,5-7,1-2,4-4,0,1,1,0,2,0,0,2,15,+6
J. AllenJ. AllenC,33,6-6,0-0,2-2,3,7,10,2,0,2,1,3,14,+4
E. MobleyE. MobleyC,37,5-11,0-1,2-2,1,5,6,1,0,1,2,1,12,0
D. GarlandD. GarlandPG,36,10-19,2-5,0-0,2,4,6,12,2,0,6,1,22,+6
K. LoveK. LovePF,20,3-8,1-4,7-7,1,4,5,5,0,0,1,0,14,+11
C. OsmanC. OsmanSF,24,3-10,0-6,1-2,1,3,4,3,0,0,1,2,7,+9
D. WindlerD. WindlerSG,16,3-4,1-2,2-2,0,1,1,0,0,0,0,2,9,-1
B. GoodwinB. GoodwinG,12,2-4,2-3,1-2,0,1,1,2,2,0,1,1,7,+1
