DAL,CHI,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,29,1-5,1-5,2-2,1,2,3,0,3,1,1,0,5,-15
T. Hardaway Jr.T. Hardaway Jr.SF,33,7-15,5-9,2-3,0,3,3,2,0,0,0,3,21,-11
D. PowellD. PowellC,22,5-6,2-3,0-0,2,2,4,0,0,2,0,2,12,-8
K. PorzingisK. PorzingisC,32,9-16,2-3,2-2,3,9,12,1,0,0,1,4,22,-7
L. DoncicL. DoncicPG,33,6-18,1-6,7-10,1,7,8,10,4,1,4,0,20,-20
R. BullockR. BullockSF,23,0-4,0-4,0-0,0,2,2,0,0,0,1,3,0,-6
S. BrownS. BrownSF,17,2-3,1-2,0-0,0,4,4,1,0,0,1,2,5,+5
B. MarjanovicB. MarjanovicC,1,0-2,0-0,0-0,1,0,1,0,0,0,0,0,0,-5
W. Cauley-SteinW. Cauley-SteinC,5,1-2,0-0,0-0,0,1,1,0,0,0,0,1,2,+2
M. BrownM. BrownC,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+4
T. BurkeT. BurkePG,2,0-0,0-0,0-0,0,0,0,0,1,0,1,0,0,+4
J. BrunsonJ. BrunsonPG,29,4-8,0-1,4-5,0,4,4,7,1,0,1,1,12,-5
F. NtilikinaF. NtilikinaPG,9,1-2,0-0,2-2,0,1,1,2,0,0,2,0,4,+8
J. GreenJ. GreenSG,2,2-2,0-0,0-0,0,0,0,0,0,0,0,0,4,+4
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,37,7-20,0-3,3-4,0,7,7,6,0,1,3,3,17,+20
J. GreenJ. GreenSF,21,3-5,1-3,0-0,1,2,3,2,0,0,1,2,7,+15
N. VucevicN. VucevicC,32,8-14,1-3,1-1,1,9,10,4,1,0,2,0,18,+18
L. BallL. BallPG,39,7-14,7-10,0-0,0,6,6,6,1,0,0,2,21,+21
Z. LaVineZ. LaVineSG,32,8-12,2-2,5-6,0,3,3,3,1,0,1,3,23,+11
A. JohnsonA. JohnsonF,10,1-1,0-0,0-0,4,3,7,1,0,0,1,0,2,-3
D. Jones Jr.D. Jones Jr.SF,20,2-5,0-3,2-2,2,5,7,2,0,0,0,3,6,-3
T. Brown Jr.T. Brown Jr.SF,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
T. BradleyT. BradleyC,6,0-0,0-0,0-0,0,0,0,1,0,1,0,0,0,-7
A. CarusoA. CarusoSG,23,6-7,3-4,1-1,0,2,2,1,6,0,2,2,16,-3
M. ThomasM. ThomasSG,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
A. DosunmuA. DosunmuSG,19,3-9,1-3,0-0,0,1,1,0,0,0,1,0,7,-15
