DET,CLE,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,25,5-12,2-4,4-4,0,2,2,1,2,1,2,2,16,-11
S. BeyS. BeySF,32,1-12,0-5,2-2,1,6,7,2,0,0,2,0,4,-9
I. StewartI. StewartC,24,1-5,0-1,0-0,1,6,7,0,0,2,1,3,2,-18
C. CunninghamC. CunninghamPG,31,4-8,1-3,0-0,1,5,6,3,1,0,7,1,9,-9
K. HayesK. HayesPG,28,2-9,1-2,0-0,1,5,6,5,6,0,1,1,5,-3
T. LylesT. LylesPF,15,1-4,0-2,0-0,1,1,2,0,1,0,3,3,2,-15
L. GarzaL. GarzaC,14,2-4,0-1,1-1,1,1,2,2,1,0,0,0,5,+4
C. JosephC. JosephPG,20,3-3,0-0,1-1,3,0,3,2,1,1,3,1,7,-17
F. JacksonF. JacksonPG,23,4-8,2-5,2-3,0,2,2,2,0,1,1,2,12,-13
J. JacksonJ. JacksonSG,21,4-10,2-5,1-2,1,4,5,1,0,0,3,0,11,-12
R. McGruderR. McGruderG,6,2-4,1-2,0-0,0,1,1,0,0,0,0,0,5,+3
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,30,1-4,1-3,0-0,0,2,2,3,0,0,0,1,3,+3
I. OkoroI. OkoroSF,23,4-12,1-7,0-1,1,8,9,1,1,0,3,1,9,+9
J. AllenJ. AllenC,29,5-7,0-0,1-1,1,6,7,1,0,1,3,2,11,+5
E. MobleyE. MobleyC,35,6-10,2-2,2-4,1,6,7,1,2,4,3,1,16,+29
D. GarlandD. GarlandPG,35,8-14,4-9,1-1,0,2,2,7,2,0,2,2,21,+29
L. StevensL. StevensF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
C. OsmanC. OsmanSF,23,7-13,1-6,2-2,0,2,2,1,1,0,1,2,17,+13
E. DavisE. DavisC,4,0-0,0-0,0-0,0,0,0,0,0,0,2,1,0,-3
T. FallT. FallC,4,1-1,0-0,0-0,0,1,1,0,0,0,0,0,2,-3
R. RubioR. RubioPG,27,2-9,1-5,0-0,0,1,1,9,5,0,3,0,5,+15
D. ValentineD. ValentineSG,4,1-4,1-3,0-0,1,0,1,0,1,0,0,0,3,-3
D. WindlerD. WindlerSG,22,3-7,2-5,0-0,3,4,7,4,0,1,2,0,8,+10
K. PangosK. PangosG,4,1-1,1-1,0-0,1,0,1,0,0,0,0,1,3,-3
