PHI,WSH,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,30,10-16,0-0,3-4,3,4,7,3,1,0,1,4,23,+16
J. EmbiidJ. EmbiidC,31,12-17,2-5,10-11,2,11,13,1,1,2,1,1,36,+25
T. MaxeyT. MaxeyPG,33,5-11,1-2,2-2,0,3,3,4,0,0,0,1,13,+31
S. CurryS. CurrySG,35,4-14,3-8,0-0,1,4,5,9,0,0,3,2,11,+29
M. ThybulleM. ThybulleSG,28,0-1,0-1,0-0,0,4,4,3,2,1,0,5,0,+29
G. NiangG. NiangSF,17,2-6,2-4,0-0,0,5,5,0,1,0,0,1,6,+1
P. ReedP. ReedSF,11,1-1,0-0,0-0,1,2,3,0,0,0,1,3,2,-9
A. HenryA. HenrySF,4,0-0,0-0,0-0,0,0,0,0,0,1,1,0,0,-2
C. BasseyC. BasseyC,6,0-1,0-0,0-0,1,0,1,2,0,0,2,1,0,+5
F. KorkmazF. KorkmazSG,15,5-9,2-6,2-3,1,3,4,1,1,0,1,1,14,-14
I. JoeI. JoeSG,7,0-3,0-3,2-2,0,0,0,0,0,1,0,0,2,+3
T. JohnsonT. JohnsonG,16,2-4,1-1,0-0,0,2,2,2,0,1,1,3,5,-5
M. PowellM. PowellG,4,1-2,1-1,0-0,0,1,1,0,0,0,0,1,3,-2
J. SpringerJ. SpringerG,4,1-1,0-0,0-0,1,1,2,0,0,2,1,0,2,-2
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,29,4-11,1-4,3-6,0,10,10,3,0,1,0,1,12,-23
C. KispertC. KispertSF,35,3-9,0-5,2-2,0,2,2,0,1,0,1,1,8,-21
D. GaffordD. GaffordC,22,3-8,0-0,1-1,5,3,8,1,0,0,2,5,7,-20
S. DinwiddieS. DinwiddiePG,34,6-13,2-5,3-7,0,3,3,6,0,0,2,1,17,-20
A. HolidayA. HolidayPG,28,4-8,0-2,0-0,0,0,0,1,2,0,0,1,8,-23
A. GillA. GillPF,7,2-3,0-0,0-0,1,1,2,2,0,0,1,1,4,-4
I. ToddI. ToddPF,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
D. BertansD. BertansSF,22,4-10,4-9,2-2,1,1,2,1,0,0,1,3,14,-3
D. AvdijaD. AvdijaSF,29,4-10,1-4,0-2,2,7,9,4,2,0,1,2,9,-2
J. SchakelJ. SchakelSF,9,0-6,0-3,0-0,1,1,2,0,0,0,0,0,0,+4
M. HarrellM. HarrellC,18,4-7,0-1,7-8,3,1,4,3,1,0,0,3,15,+3
J. AyayiJ. AyayiG,4,1-5,0-0,0-0,1,0,1,1,0,0,0,0,2,+2
