PHI,BOS,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,41,7-13,3-3,8-10,1,6,7,3,1,0,2,3,25,+3
D. GreenD. GreenSF,40,2-8,2-8,2-2,1,3,4,3,3,2,1,3,8,+12
J. EmbiidJ. EmbiidC,40,14-27,1-5,12-14,0,10,10,5,2,4,5,3,41,+4
S. CurryS. CurrySG,40,10-14,3-3,3-3,0,4,4,7,1,0,4,1,26,+14
M. ThybulleM. ThybulleSG,32,3-5,1-3,0-0,0,3,3,1,3,1,2,6,7,-3
A. HenryA. HenrySF,5,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0,+1
C. BasseyC. BasseyC,8,0-0,0-0,0-0,0,3,3,1,0,0,1,4,0,+1
I. JoeI. JoeSG,26,0-2,0-2,1-2,0,2,2,0,1,0,0,2,1,+2
M. PowellM. PowellG,8,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0,-9
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,39,5-14,0-3,7-9,1,8,9,6,2,2,6,3,17,-5
E. FreedomE. FreedomC,40,7-10,0-1,1-2,6,5,11,0,1,0,2,5,15,-3
M. SmartM. SmartPG,36,6-10,2-3,1-2,1,5,6,3,2,1,3,2,15,-10
SchröderSchröder PG,25,3-10,0-2,2-2,0,3,3,1,0,0,1,3,8,+2
J. BrownJ. BrownSG,34,9-22,3-9,9-10,2,3,5,4,2,0,3,3,30,-8
B. FernandoB. FernandoF,7,0-0,0-0,0-0,1,0,1,0,0,1,0,1,0,-4
A. NesmithA. NesmithSF,12,2-4,0-2,0-0,0,3,3,0,0,0,2,2,4,+4
P. PritchardP. PritchardPG,22,6-9,2-5,0-0,0,3,3,2,2,0,1,2,14,+2
R. LangfordR. LangfordSG,25,0-3,0-2,0-0,0,1,1,0,0,1,0,2,0,-3
