ORL,MIL,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,21,1-4,1-2,0-0,0,0,0,2,0,0,0,1,3,-20
W. Carter Jr.W. Carter Jr.C,14,3-6,2-3,0-1,0,2,2,2,0,0,0,4,8,-18
M. BambaM. BambaC,25,3-8,2-4,0-0,0,7,7,1,2,2,0,2,8,-23
G. HarrisG. HarrisSG,24,3-10,0-4,1-1,1,0,1,1,0,0,0,0,7,-28
J. SuggsJ. SuggsSG,25,4-15,2-7,4-5,0,6,6,4,1,0,3,2,14,-23
C. OkekeC. OkekePF,24,6-11,1-4,0-0,0,5,5,1,0,0,0,3,13,-6
I. BrazdeikisI. BrazdeikisSF,12,0-4,0-2,1-2,1,0,1,0,1,0,0,3,1,+15
R. LopezR. LopezC,18,2-4,0-0,2-2,3,0,3,1,0,1,1,4,6,+18
M. WagnerM. WagnerC,11,3-4,1-2,1-1,1,2,3,2,0,0,2,2,8,+10
R.J. HamptonR.J. HamptonPG,28,6-12,5-9,2-2,0,5,5,9,1,0,2,1,19,+15
T. RossT. RossSG,22,3-8,2-5,0-0,0,2,2,3,0,0,2,1,8,-3
M. MulderM. MulderG,16,5-12,3-9,0-0,0,4,4,0,0,0,0,1,13,+18
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,30,8-16,1-3,15-23,2,18,20,5,2,3,5,4,32,+15
K. MiddletonK. MiddletonSF,30,4-9,3-5,2-4,0,5,5,8,0,0,1,2,13,+5
B. PortisB. PortisC,34,8-11,6-7,2-2,3,12,15,0,0,1,0,0,24,+3
J. HolidayJ. HolidayPG,30,4-12,2-3,1-2,2,3,5,5,1,1,3,3,11,+15
G. AllenG. AllenSG,29,6-14,4-11,0-0,2,5,7,1,0,0,1,0,16,+9
J. RobinsonJ. RobinsonF,8,0-4,0-3,0-0,0,0,0,1,0,0,1,2,0,-4
T. AntetokounmpoT. AntetokounmpoSF,14,1-3,0-0,1-2,1,1,2,1,0,0,1,4,3,-11
G. HillG. HillPG,23,2-4,1-2,0-0,0,1,1,3,1,0,1,2,5,+19
P. ConnaughtonP. ConnaughtonSG,24,3-6,2-5,3-4,1,2,3,0,1,0,1,1,11,-2
R. HoodR. HoodSG,17,1-3,0-1,0-0,0,2,2,1,1,0,0,0,2,-4
