DET,PHX,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,38,10-19,2-3,12-14,1,5,6,3,2,1,1,2,34,-7
S. BeyS. BeySF,31,2-9,2-6,2-2,0,3,3,2,0,0,2,1,8,-17
I. StewartI. StewartC,35,6-7,0-0,0-1,4,10,14,2,0,1,0,4,12,-4
C. CunninghamC. CunninghamPG,31,8-15,3-5,0-0,1,1,2,5,1,1,5,3,19,+5
K. HayesK. HayesPG,33,4-9,2-4,0-0,0,6,6,3,0,2,1,3,10,+8
T. LylesT. LylesPF,12,1-3,0-1,2-2,1,1,2,0,1,0,1,1,4,-8
L. GarzaL. GarzaC,4,0-1,0-1,1-2,0,1,1,0,0,0,1,2,1,-1
C. JosephC. JosephPG,16,0-3,0-0,3-3,0,1,1,2,0,1,1,2,3,-20
F. JacksonF. JacksonPG,18,3-9,1-6,0-0,0,0,0,1,1,0,0,1,7,-13
H. DialloH. DialloSG,21,2-5,1-1,0-2,0,1,1,2,1,0,0,3,5,+2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,24,1-4,1-2,2-2,0,4,4,0,0,0,1,1,5,+5
M. BridgesM. BridgesSF,41,8-14,2-4,0-0,1,4,5,1,4,0,2,3,18,+1
D. AytonD. AytonC,33,7-11,0-0,3-7,1,11,12,2,1,0,0,0,17,+5
C. PaulC. PaulPG,33,4-7,0-0,4-4,0,1,1,12,2,0,3,4,12,+2
L. ShametL. ShametSG,31,5-11,4-8,0-0,0,3,3,1,0,0,1,4,14,+12
I. WainrightI. WainrightF,4,0-0,0-0,0-0,0,0,0,1,1,0,0,2,0,+8
C. JohnsonC. JohnsonSF,27,7-11,4-6,1-2,2,4,6,2,0,1,0,1,19,+9
J. McGeeJ. McGeeC,15,3-4,0-0,4-6,2,4,6,0,0,1,3,4,10,+6
E. PaytonE. PaytonPG,10,0-3,0-0,0-0,0,1,1,1,0,0,0,0,0,+3
C. PayneC. PaynePG,21,8-14,1-1,2-2,0,6,6,3,0,1,4,1,19,+4
