POR,GS,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,35,3-7,1-3,0-0,1,5,6,1,1,0,0,5,7,-13
N. PowellN. PowellSF,43,8-23,1-7,9-11,0,0,0,5,1,0,4,1,26,-4
N. LittleN. LittleSF,26,5-8,2-4,6-10,0,6,6,1,0,1,1,2,18,-6
J. NurkicJ. NurkicC,28,5-13,0-1,2-3,2,10,12,6,0,0,5,6,12,-8
D. Smith Jr.D. Smith Jr.PG,42,5-9,0-2,2-2,1,5,6,5,1,2,4,4,12,-18
L. Nance Jr.L. Nance Jr.PF,23,2-8,0-3,0-0,2,5,7,5,1,0,1,3,4,+4
T. SnellT. SnellSF,13,0-3,0-2,0-0,0,0,0,0,0,0,0,0,0,-9
B. McLemoreB. McLemoreSG,25,4-8,3-7,1-2,0,3,3,1,1,0,1,3,12,-4
C. EllebyC. EllebySG,6,1-1,1-1,0-0,1,1,2,0,0,0,0,0,3,+8
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,32,1-5,0-1,3-6,2,8,10,8,1,1,3,2,5,+6
A. WigginsA. WigginsSF,33,4-9,2-5,4-4,1,3,4,2,1,0,0,2,14,+2
K. LooneyK. LooneyC,18,5-8,0-0,1-2,1,5,6,2,1,0,0,3,11,+13
S. CurryS. CurryPG,33,8-19,6-17,0-0,2,0,2,2,1,0,4,3,22,+16
J. PooleJ. PooleSG,35,5-14,2-10,8-9,0,3,3,2,3,1,1,2,20,+6
N. BjelicaN. BjelicaPF,20,3-9,0-4,2-3,2,4,6,3,1,1,2,3,8,-4
O. Porter Jr.O. Porter Jr.SF,26,4-8,4-6,3-3,0,6,6,0,0,0,1,0,15,+5
J. Toscano-AndersonJ. Toscano-AndersonSF,17,1-4,0-1,1-2,2,5,7,2,1,0,3,0,3,+7
D. LeeD. LeeSG,14,1-4,0-1,2-2,0,2,2,1,0,0,1,3,4,+2
G. Payton IIG. Payton IISG,13,1-3,0-1,0-0,0,1,1,0,0,0,0,1,2,-3
