LAL,MIN,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,20,4-7,0-1,1-1,0,1,1,0,0,1,3,2,9,-8
L. JamesL. JamesSF,36,5-13,2-6,6-8,1,9,10,5,1,2,4,5,18,-11
K. BazemoreK. BazemoreSF,24,4-8,3-5,0-0,0,7,7,3,2,0,0,5,11,-6
R. WestbrookR. WestbrookPG,29,4-7,0-1,6-11,0,4,4,3,0,1,1,3,14,-15
W. EllingtonW. EllingtonSG,30,3-10,2-9,0-0,0,2,2,2,1,0,3,1,8,-9
C. AnthonyC. AnthonyPF,28,3-11,2-9,0-0,0,2,2,4,1,1,1,2,8,-7
D. JordanD. JordanC,10,1-1,0-0,0-0,0,2,2,0,0,1,0,1,2,-17
J. HuffJ. HuffC,5,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0,+3
R. RondoR. RondoPG,22,1-3,1-3,0-0,0,5,5,8,0,0,5,1,3,-19
I. ThomasI. ThomasG,22,5-12,2-6,7-9,0,2,2,1,0,1,1,1,19,-1
BrownBrown G,15,0-6,0-3,0-0,0,1,1,0,0,0,0,0,0,0
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,31,2-4,0-0,0-0,8,8,16,0,3,2,2,3,4,+24
K. TownsK. TownsC,32,11-20,2-6,4-5,3,7,10,4,1,3,2,4,28,+23
P. BeverleyP. BeverleyPG,32,4-11,1-7,0-0,1,8,9,7,1,1,0,3,9,+23
D. RussellD. RussellPG,27,6-15,3-8,2-5,0,3,3,6,3,0,4,2,17,+7
M. BeasleyM. BeasleySG,32,7-18,3-13,0-0,0,4,4,4,2,0,1,1,17,+25
J. McDanielsJ. McDanielsPF,22,3-6,1-3,1-2,1,3,4,0,0,0,1,6,8,+10
N. KnightN. KnightF,4,1-2,0-0,3-4,0,2,2,0,0,0,0,1,5,-5
J. LaymanJ. LaymanSF,8,0-2,0-1,0-2,0,3,3,0,0,0,0,0,0,-3
J. OkogieJ. OkogieSF,13,0-1,0-1,4-4,1,1,2,0,1,0,1,2,4,-1
N. ReidN. ReidC,12,1-5,0-1,2-2,1,3,4,1,0,0,1,2,4,0
J. McLaughlinJ. McLaughlinPG,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-5
J. NowellJ. NowellSG,19,6-13,2-4,0-0,0,3,3,1,2,0,1,1,14,-3
L. BolmaroL. BolmaroSG,4,0-0,0-0,0-0,0,1,1,0,0,0,2,0,0,-5
