MIN,NO,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,25,6-10,0-1,4-5,7,4,11,1,2,0,1,4,16,+25
A. EdwardsA. EdwardsSF,33,6-16,3-9,3-5,2,5,7,1,3,1,3,1,18,+27
K. TownsK. TownsC,35,10-21,2-6,6-8,5,5,10,2,1,1,3,4,28,+24
P. BeverleyP. BeverleyPG,26,3-7,1-3,3-4,2,2,4,4,3,2,0,2,10,+26
D. RussellD. RussellPG,31,3-16,1-10,4-6,1,2,3,8,0,1,1,2,11,+16
T. PrinceT. PrincePF,14,1-4,0-2,0-0,0,2,2,0,2,1,1,1,2,-6
J. McDanielsJ. McDanielsPF,30,4-7,2-4,0-0,2,6,8,2,1,1,1,1,10,+7
N. KnightN. KnightF,3,1-1,0-0,0-0,0,0,0,0,0,1,0,1,2,-8
J. LaymanJ. LaymanSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
N. ReidN. ReidC,10,3-4,0-1,0-0,1,0,1,0,1,1,0,3,6,-2
J. McLaughlinJ. McLaughlinPG,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
M. BeasleyM. BeasleySG,22,3-10,1-7,0-0,0,1,1,2,1,0,0,0,7,-7
J. NowellJ. NowellSG,3,0-2,0-1,0-0,0,1,1,0,0,0,0,0,0,-8
L. BolmaroL. BolmaroSG,3,0-1,0-0,0-0,1,0,1,1,0,0,1,1,0,-8
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. TempleG. TempleSF,14,3-8,2-6,0-0,1,1,2,1,1,0,4,1,8,-26
B. IngramB. IngramSF,37,2-13,1-7,4-4,2,6,8,4,0,1,6,3,9,-19
J. ValanciunasJ. ValanciunasC,19,5-12,0-0,3-3,4,2,6,1,0,1,2,5,13,-26
T. SatoranskyT. SatoranskySG,13,1-3,0-1,0-0,1,0,1,0,0,0,1,2,2,-22
J. HartJ. HartSG,32,5-9,0-3,3-3,2,3,5,5,3,3,2,2,13,-15
H. JonesH. JonesSF,31,3-8,0-1,0-0,1,4,5,3,0,1,0,3,6,+1
N. MarshallN. MarshallSF,6,1-2,0-0,0-0,0,1,1,1,0,0,1,1,2,+11
HernangómezHernangómez C,22,8-9,0-0,3-4,3,8,11,0,1,0,2,4,19,+17
J. AlvaradoJ. AlvaradoPG,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,+6
K. Lewis Jr.K. Lewis Jr.PG,32,4-12,1-7,1-2,0,3,3,6,1,0,2,0,10,+2
N. Alexander-WalkerN. Alexander-WalkerSG,27,5-11,2-6,2-2,1,4,5,3,0,0,1,1,14,0
T. Murphy IIIT. Murphy IIISG,4,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,+1
