TOR,WSH,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,41,8-17,1-2,4-4,3,4,7,4,1,0,2,4,21,+1
O. AnunobyO. AnunobySF,41,6-13,0-4,0-1,2,7,9,1,4,1,3,3,12,-7
S. BarnesS. BarnesSF,40,12-19,0-1,3-4,3,5,8,1,1,0,2,3,27,-5
F. VanVleetF. VanVleetSG,39,6-17,4-11,5-5,1,0,1,12,2,2,1,1,21,+8
G. Trent Jr.G. Trent Jr.SG,29,4-12,3-7,2-3,1,0,1,1,1,1,0,1,13,-1
C. BoucherC. BoucherPF,22,4-7,2-3,0-0,1,6,7,0,1,0,0,3,10,+10
P. AchiuwaP. AchiuwaPF,19,2-5,1-2,0-0,0,5,5,0,0,0,0,0,5,+11
Y. WatanabeY. WatanabeSF,6,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0,-2
J. ChampagnieJ. ChampagnieSF,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,+5
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. AvdijaD. AvdijaSF,31,4-8,1-5,0-0,1,4,5,6,0,0,2,2,9,+1
D. GaffordD. GaffordC,12,3-5,0-0,2-2,3,2,5,0,1,0,1,0,8,+12
S. DinwiddieS. DinwiddiePG,39,6-10,5-7,0-0,1,6,7,7,1,0,1,2,17,+8
B. BealB. BealSG,40,10-19,1-3,4-5,2,3,5,8,0,0,9,3,25,-1
K. Caldwell-PopeK. Caldwell-PopeSG,28,4-8,2-5,0-0,0,3,3,5,1,0,2,0,10,+9
R. HachimuraR. HachimuraPF,20,5-12,1-3,0-0,0,8,8,0,0,0,0,0,11,-13
D. BertansD. BertansSF,13,1-4,0-3,0-0,0,1,1,0,0,0,0,1,2,-2
C. KispertC. KispertSF,16,3-7,0-4,0-0,1,2,3,0,0,0,0,2,6,-6
M. HarrellM. HarrellC,23,4-5,1-1,1-1,2,3,5,3,0,2,1,3,10,-1
T. BryantT. BryantC,14,2-6,0-2,1-2,1,1,2,0,0,1,0,2,5,-15
R. NetoR. NetoPG,5,1-1,0-0,0-0,0,1,1,0,0,0,1,1,2,-12
