MEM,GS,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,32,5-16,3-10,2-2,2,6,8,1,1,1,2,4,15,+14
S. AdamsS. AdamsC,21,4-6,0-0,4-4,3,4,7,2,2,1,3,0,12,-5
J. MorantJ. MorantPG,42,11-22,2-8,6-6,0,7,7,5,4,0,5,0,30,-4
D. BaneD. BaneSG,38,7-16,5-11,0-0,1,5,6,2,1,0,3,1,19,0
D. MeltonD. MeltonSG,35,3-10,1-6,0-0,0,6,6,3,4,3,3,4,7,+1
K. AndersonK. AndersonSF,29,3-7,0-1,2-2,3,6,9,3,0,2,1,2,8,-5
Tillman Sr.T.  Sr.C,22,2-5,0-2,0-0,1,3,4,3,1,0,0,0,4,+3
T. JonesT. JonesPG,17,2-5,1-3,0-0,0,3,3,4,2,0,0,1,5,+6
J. KoncharJ. KoncharSG,8,0-1,0-0,0-0,0,0,0,1,1,0,0,0,0,-7
Z. WilliamsZ. WilliamsSG,21,2-9,0-7,0-0,0,1,1,1,1,2,0,2,4,+12
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,38,2-5,0-0,0-0,1,11,12,7,3,5,5,2,4,+3
A. WigginsA. WigginsSF,37,7-15,1-4,1-2,0,4,4,1,1,1,2,1,16,0
K. LooneyK. LooneyC,11,2-3,0-0,0-0,1,2,3,0,0,0,1,3,4,+2
S. CurryS. CurryPG,41,11-29,7-20,7-7,1,6,7,8,1,0,5,2,36,+12
J. PooleJ. PooleSG,24,4-9,0-2,1-1,0,2,2,3,1,0,6,2,9,-12
N. BjelicaN. BjelicaPF,14,2-6,0-1,0-0,1,3,4,3,1,0,0,0,4,+3
A. IguodalaA. IguodalaF,25,1-5,0-1,0-2,2,4,6,2,1,1,1,2,2,-9
O. Porter Jr.O. Porter Jr.SF,20,3-4,2-3,0-0,0,3,3,1,0,0,0,1,8,0
J. Toscano-AndersonJ. Toscano-AndersonSF,14,2-2,0-0,0-0,0,0,0,3,0,0,0,1,4,-6
D. LeeD. LeeSG,33,5-12,4-9,0-0,0,6,6,0,0,0,1,2,14,-13
G. Payton IIG. Payton IISG,9,0-0,0-0,0-0,1,0,1,1,0,0,1,1,0,+5
