NO,IND,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,26,4-14,1-2,3-3,1,2,3,4,0,0,1,1,12,-22
J. ValanciunasJ. ValanciunasC,23,8-15,1-1,2-2,5,8,13,2,0,1,3,3,19,-25
T. SatoranskyT. SatoranskySG,21,1-3,0-1,0-0,1,3,4,0,0,0,2,0,2,-22
J. HartJ. HartSG,24,3-7,1-2,0-0,0,2,2,0,1,1,3,2,7,-34
N. Alexander-WalkerN. Alexander-WalkerSG,26,2-9,0-2,2-2,1,1,2,4,1,1,4,2,6,-32
G. TempleG. TempleSF,7,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,-4
H. JonesH. JonesSF,17,1-4,0-0,0-0,0,1,1,2,2,1,1,1,2,-6
N. MarshallN. MarshallSF,12,3-8,0-3,8-8,1,5,6,3,0,0,0,0,14,+15
HernangómezHernangómez C,6,3-4,0-0,0-0,1,4,5,1,0,0,0,0,6,+10
J. HayesJ. HayesC,19,2-7,0-0,0-0,0,4,4,0,0,0,0,2,4,-2
J. AlvaradoJ. AlvaradoPG,12,1-4,0-1,0-0,1,1,2,0,1,0,0,1,2,+15
K. Lewis Jr.K. Lewis Jr.PG,27,5-11,1-4,1-2,0,3,3,0,0,0,2,1,12,+5
T. Murphy IIIT. Murphy IIISG,21,2-2,2-2,2-2,0,6,6,1,2,1,0,0,8,+17
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,22,6-11,2-3,6-8,2,8,10,6,2,0,2,2,20,+19
J. HolidayJ. HolidaySF,20,6-11,4-7,1-2,0,0,0,2,0,0,0,1,17,+22
M. TurnerM. TurnerC,26,5-7,1-3,0-0,2,7,9,1,1,2,0,1,11,+32
M. BrogdonM. BrogdonPG,25,6-8,4-6,0-0,0,2,2,4,1,0,1,2,16,+26
C. LeVertC. LeVertSG,17,2-7,1-4,0-0,0,1,1,3,1,0,1,1,5,+16
T. CraigT. CraigSF,20,3-5,1-3,0-0,0,5,5,2,1,1,0,1,7,+18
O. BrissettO. BrissettSF,9,0-2,0-2,0-0,0,2,2,0,0,0,1,0,0,-13
G. BitadzeG. BitadzeC,16,1-6,0-4,1-2,3,0,3,1,0,3,0,3,3,-15
B. WanamakerB. WanamakerPG,9,0-2,0-1,2-2,0,0,0,0,0,0,0,2,2,-13
T.J. McConnellT.J. McConnellPG,19,3-6,0-0,0-0,0,3,3,5,2,2,2,1,6,+5
J. LambJ. LambSG,9,2-4,0-1,0-0,0,5,5,0,0,1,1,0,4,-13
K. MartinK. MartinSG,27,4-12,1-3,3-4,1,1,2,3,1,0,1,1,12,-5
C. DuarteC. DuarteSG,23,4-10,0-1,0-0,0,4,4,1,2,0,1,1,8,+6
