POR,WSH,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,40,5-13,2-6,3-4,2,7,9,2,4,1,0,5,15,+10
N. LittleN. LittleSF,29,6-8,2-3,4-5,0,1,1,0,0,1,1,3,18,-4
J. NurkicJ. NurkicC,31,9-15,0-1,5-10,3,11,14,2,2,0,4,6,23,+11
B. McLemoreB. McLemoreSG,28,3-9,2-8,2-4,0,2,2,1,0,0,1,4,10,-3
A. SimonsA. SimonsSG,40,11-21,7-14,2-3,0,0,0,11,2,0,2,0,31,+13
T. WatfordT. WatfordPF,8,0-2,0-1,2-2,1,3,4,0,0,0,2,6,2,-2
T. SnellT. SnellSF,20,1-4,0-3,0-0,1,4,5,1,0,0,2,0,2,+4
K. BlevinsK. BlevinsSF,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-2
D. Smith Jr.D. Smith Jr.PG,23,3-9,0-0,3-3,1,3,4,2,3,0,0,0,9,+3
C. EllebyC. EllebySG,18,1-3,0-2,3-4,0,0,0,0,2,0,0,1,5,-5
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,37,7-18,0-4,2-2,4,8,12,2,0,2,5,2,16,-14
C. KispertC. KispertSF,26,4-6,3-5,2-2,1,6,7,1,1,0,0,3,13,-12
D. GaffordD. GaffordC,11,0-4,0-0,2-2,1,2,3,1,0,0,0,3,2,-15
S. DinwiddieS. DinwiddiePG,34,9-18,4-10,5-5,0,1,1,7,0,0,3,4,27,+6
K. Caldwell-PopeK. Caldwell-PopeSG,29,3-11,0-4,2-2,0,2,2,2,0,0,3,2,8,-12
R. HachimuraR. HachimuraPF,15,1-4,1-1,2-2,0,2,2,1,0,0,1,1,5,+6
D. AvdijaD. AvdijaSF,20,2-6,1-4,1-2,0,4,4,0,1,0,1,1,6,+1
M. HarrellM. HarrellC,25,8-10,0-1,0-2,1,4,5,2,1,1,2,5,16,+8
T. BryantT. BryantC,12,0-3,0-2,0-0,0,2,2,0,0,0,0,2,0,+2
R. NetoR. NetoPG,19,2-5,1-3,2-2,0,0,0,1,1,0,5,0,7,-4
A. HolidayA. HolidayPG,12,3-5,2-3,2-2,3,2,5,3,0,0,0,3,10,+9
