OKC,WSH,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,28,2-5,2-4,1-2,1,2,3,2,0,0,0,3,7,+2
L. DortL. DortSF,34,6-14,2-7,3-3,1,4,5,2,1,0,0,2,17,-3
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,35,13-22,1-2,5-6,0,3,3,8,1,0,2,4,32,-5
A. WigginsA. WigginsSG,18,1-6,0-4,0-0,2,4,6,0,1,0,1,3,2,-7
J. GiddeyJ. GiddeySG,36,8-15,2-6,0-0,2,4,6,8,2,0,2,1,18,-2
D. BazleyD. BazleyPF,30,5-7,2-4,2-2,2,7,9,1,0,1,0,3,14,+2
D. FavorsD. FavorsC,12,0-2,0-1,0-0,1,2,3,1,0,0,0,2,0,-5
M. MuscalaM. MuscalaC,10,2-6,1-3,0-0,0,3,3,0,0,0,0,1,5,+2
T. MannT. MannPG,23,4-11,1-5,2-2,0,2,2,0,0,0,0,1,11,-5
T. JeromeT. JeromeSG,14,6-10,0-3,0-0,0,1,1,1,0,0,0,0,12,+1
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,35,12-17,1-4,4-7,0,5,5,3,0,1,1,0,29,+8
C. KispertC. KispertSF,29,5-9,2-5,0-0,0,5,5,3,0,1,1,2,12,+16
D. GaffordD. GaffordC,23,3-4,0-0,0-0,1,6,7,2,1,0,0,3,6,+4
S. DinwiddieS. DinwiddiePG,34,7-15,1-6,7-7,1,2,3,10,1,0,0,4,22,+9
K. Caldwell-PopeK. Caldwell-PopeSG,30,5-13,3-7,3-3,1,2,3,3,0,2,2,0,16,+8
R. HachimuraR. HachimuraPF,15,3-5,0-0,1-2,0,2,2,1,0,0,1,1,7,-9
D. BertansD. BertansSF,13,3-7,3-7,0-0,0,3,3,0,0,2,0,1,9,-8
D. AvdijaD. AvdijaSF,18,3-4,1-2,0-0,0,2,2,0,1,0,1,2,7,-2
M. HarrellM. HarrellC,24,5-8,0-0,2-4,4,3,7,2,0,1,0,0,12,-1
R. NetoR. NetoPG,19,1-5,0-2,0-0,0,5,5,5,0,0,2,2,2,-5
