DAL,SA,2
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,34,6-10,3-5,0-0,2,5,7,3,3,0,0,1,15,+11
T. Hardaway Jr.T. Hardaway Jr.SF,31,2-11,0-5,1-2,0,6,6,2,0,0,0,1,5,-13
D. PowellD. PowellC,16,3-3,0-0,0-0,3,1,4,2,0,2,0,3,6,+4
K. PorzingisK. PorzingisC,34,12-22,3-9,5-6,2,5,7,0,0,3,1,2,32,-5
L. DoncicL. DoncicPG,36,11-23,6-13,4-8,0,12,12,15,2,0,2,2,32,+6
R. BullockR. BullockSF,21,3-9,1-4,0-0,1,3,4,0,2,0,0,2,7,+23
S. BrownS. BrownSF,14,1-4,1-2,0-0,2,3,5,1,2,1,0,1,3,+3
W. Cauley-SteinW. Cauley-SteinC,10,0-0,0-0,0-0,0,2,2,1,0,1,0,1,0,+16
J. BrunsonJ. BrunsonPG,27,6-13,2-5,3-3,0,0,0,3,0,0,0,2,17,+20
F. NtilikinaF. NtilikinaPG,17,2-5,2-2,0-0,0,1,1,3,0,0,2,3,6,+5
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. EubanksD. EubanksPF,24,5-7,0-0,2-3,2,6,8,3,0,0,0,6,12,-2
D. McDermottD. McDermottSF,24,5-7,4-5,0-0,0,2,2,3,0,0,1,1,14,-15
K. JohnsonK. JohnsonSF,29,5-14,3-6,2-2,0,9,9,2,0,0,1,0,15,-11
D. WhiteD. WhitePG,22,2-5,1-2,0-0,0,0,0,5,0,1,2,3,5,-10
D. MurrayD. MurrayPG,31,7-14,0-2,1-2,0,5,5,4,0,0,3,1,15,-20
T. YoungT. YoungPF,24,4-7,0-0,1-3,1,1,2,5,1,0,1,3,9,-12
T. JonesT. JonesPG,14,2-4,0-1,0-0,0,2,2,3,0,0,0,1,4,+10
B. ForbesB. ForbesSG,17,2-4,1-2,0-0,0,4,4,2,1,0,4,0,5,-2
L. Walker IVL. Walker IVSG,24,3-11,1-6,3-4,0,7,7,2,1,0,0,0,10,-3
D. VassellD. VassellSG,30,6-11,3-6,5-6,0,2,2,1,0,2,1,2,20,-5
