CHA,PHX,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,27,4-13,1-5,0-0,0,2,2,3,0,1,0,0,9,-29
M. BridgesM. BridgesSF,32,10-16,2-6,4-4,2,3,5,0,2,0,1,0,26,-21
M. PlumleeM. PlumleeC,16,1-3,0-0,2-2,3,6,9,4,0,0,0,3,4,-21
L. BallL. BallPG,25,2-12,1-6,4-4,5,5,10,7,2,1,2,2,9,-22
T. RozierT. RozierSG,21,2-10,0-5,0-0,0,3,3,0,0,0,1,0,4,-24
J. McDanielsJ. McDanielsPF,27,2-5,1-2,5-6,1,2,3,2,2,0,1,0,10,-7
P.J. WashingtonP.J. WashingtonPF,23,4-13,2-9,3-4,0,1,1,4,2,0,0,0,13,-14
N. RichardsN. RichardsC,9,2-2,0-0,0-0,0,1,1,1,2,3,0,1,4,+5
I. SmithI. SmithPG,24,2-6,1-2,0-0,1,1,2,3,1,1,4,4,5,-12
K. Oubre Jr.K. Oubre Jr.SG,23,6-15,1-7,5-6,1,4,5,0,1,0,0,1,18,-7
J. BouknightJ. BouknightSG,12,1-5,1-3,1-2,0,2,2,2,0,0,0,1,4,-3
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,21,4-6,3-4,3-3,0,6,6,1,0,1,1,2,14,+20
M. BridgesM. BridgesSF,30,6-10,4-6,0-0,2,2,4,5,0,0,1,0,16,+17
D. AytonD. AytonC,24,6-10,0-0,3-4,2,13,15,2,0,3,1,1,15,+25
C. PaulC. PaulPG,24,6-9,2-4,0-0,0,2,2,9,1,0,1,2,14,+24
D. BookerD. BookerSG,26,6-15,4-8,0-0,0,6,6,5,1,0,1,4,16,+32
J. SmithJ. SmithPF,9,2-2,0-0,1-2,2,1,3,0,0,0,0,0,5,-5
I. WainrightI. WainrightF,5,0-1,0-1,0-0,0,0,0,1,0,1,0,0,0,-1
C. JohnsonC. JohnsonSF,21,5-12,2-6,0-0,1,3,4,1,0,1,1,1,12,+12
J. McGeeJ. McGeeC,16,9-10,0-0,1-2,1,6,7,1,1,1,2,4,19,+11
E. PaytonE. PaytonPG,16,0-3,0-1,0-0,1,0,1,1,0,0,6,4,0,+7
C. PayneC. PaynePG,25,5-6,1-1,0-0,0,6,6,7,2,1,3,3,11,+7
L. ShametL. ShametSG,22,5-11,4-10,1-2,1,2,3,2,0,0,0,0,15,+6
