MIA,IND,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,36,0-3,0-3,0-0,0,7,7,2,0,0,1,3,0,-7
J. ButlerJ. ButlerSF,40,7-22,1-3,4-5,3,3,6,6,3,0,4,4,19,-5
B. AdebayoB. AdebayoC,39,6-15,0-0,5-6,2,14,16,3,1,1,5,4,17,-7
G. VincentG. VincentPG,25,1-3,0-2,0-0,2,1,3,3,0,0,3,3,2,-2
D. RobinsonD. RobinsonSG,37,5-10,4-9,0-0,0,5,5,2,0,1,2,4,14,-9
M. MorrisM. MorrisPF,17,2-6,0-1,0-0,1,0,1,1,0,0,2,1,4,-3
D. DedmonD. DedmonC,14,0-0,0-0,0-0,0,3,3,1,0,0,2,3,0,-4
T. HerroT. HerroPG,41,12-28,3-12,3-3,1,9,10,0,0,0,3,2,30,-15
M. StrusM. StrusSG,17,2-4,1-3,0-0,1,3,4,0,0,0,0,1,5,-3
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,43,8-17,0-3,1-2,4,8,12,4,4,0,3,3,17,+18
J. HolidayJ. HolidaySF,37,3-8,1-5,0-0,0,5,5,2,1,1,1,2,7,+12
M. TurnerM. TurnerC,16,2-6,0-3,0-0,0,4,4,0,0,2,3,5,4,-5
M. BrogdonM. BrogdonPG,41,5-19,0-7,8-8,4,10,14,4,0,2,4,2,18,+6
C. DuarteC. DuarteSG,41,6-21,2-7,5-5,1,4,5,1,1,0,1,1,19,+15
I. JacksonI. JacksonF,2,0-0,0-0,1-2,0,0,0,0,0,0,0,0,1,+1
T. CraigT. CraigSF,11,1-4,0-2,0-0,2,0,2,1,1,0,0,0,2,-3
O. BrissettO. BrissettSF,32,7-11,3-6,1-3,2,7,9,1,1,0,3,3,18,+9
T.J. McConnellT.J. McConnellPG,24,2-5,0-1,0-1,1,1,2,5,2,0,0,2,4,+3
J. LambJ. LambSG,18,4-6,4-5,0-0,0,2,2,0,0,0,1,0,12,-1
