CHI,OKC,2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GreenJ. GreenSF,25,2-3,0-0,1-2,0,2,2,1,2,1,0,0,5,+5
T. Brown Jr.T. Brown Jr.SF,31,4-9,2-4,0-0,0,3,3,2,1,1,1,4,10,-3
N. VucevicN. VucevicC,39,10-18,4-7,2-2,5,10,15,4,1,3,4,2,26,+8
Z. LaVineZ. LaVineSG,35,6-19,3-10,8-10,0,7,7,7,2,1,3,0,23,-4
A. DosunmuA. DosunmuSG,35,10-14,4-6,0-0,0,5,5,8,0,1,3,6,24,+15
A. McKinnieA. McKinnieF,11,1-2,0-0,0-0,0,4,4,0,0,0,1,4,2,+4
M. HillM. HillF,17,2-4,0-2,0-0,1,0,1,1,1,0,0,2,4,-7
T. CookT. CookF,8,2-2,0-0,1-2,2,3,5,0,0,0,0,0,5,-3
T. BradleyT. BradleyC,2,0-0,0-0,0-0,0,1,1,0,0,1,1,1,0,-4
C. WhiteC. WhitePG,31,3-14,1-7,2-2,2,5,7,7,0,1,3,3,9,-11
M. ThomasM. ThomasSG,7,1-4,1-3,0-1,0,1,1,1,0,0,0,1,3,+5
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Robinson-EarlJ. Robinson-EarlPF,22,4-7,4-6,0-0,0,3,3,3,2,1,2,3,12,-2
L. DortL. DortSF,31,5-13,3-5,3-4,3,4,7,2,0,1,0,4,16,-7
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,39,9-17,2-5,11-14,0,3,3,10,3,1,3,1,31,+2
A. WigginsA. WigginsSG,16,2-4,1-3,0-0,0,1,1,0,0,0,0,1,5,-11
J. GiddeyJ. GiddeySG,31,4-11,0-5,1-2,3,5,8,6,0,0,4,0,9,-6
M. DiakiteM. DiakitePF,7,1-2,0-0,0-0,1,2,3,0,1,1,0,2,2,-2
D. BazleyD. BazleyPF,20,2-7,1-3,0-0,0,8,8,1,0,0,1,0,5,+6
K. WilliamsK. WilliamsSF,30,2-10,1-5,1-2,2,5,7,2,1,0,1,0,6,+17
M. MuscalaM. MuscalaC,15,5-12,4-11,0-0,1,1,2,0,0,1,0,2,14,-20
T. MannT. MannPG,17,2-6,0-1,0-0,0,1,1,0,0,0,0,0,4,+6
T. JeromeT. JeromeSG,12,2-3,0-1,2-2,0,1,1,2,2,0,0,2,6,+12
