MIN,DET,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,24,5-6,0-0,3-4,1,5,6,0,2,1,2,3,13,+8
J. McDanielsJ. McDanielsPF,32,4-8,1-4,1-1,1,1,2,2,0,0,0,3,10,-3
A. EdwardsA. EdwardsSF,34,9-21,2-9,5-5,0,3,3,1,1,0,2,3,25,0
K. TownsK. TownsC,36,6-15,0-4,9-10,3,11,14,4,0,2,5,0,21,+4
P. BeverleyP. BeverleyPG,29,4-8,2-3,1-2,1,5,6,7,2,0,1,1,11,-3
T. PrinceT. PrincePF,24,8-13,5-6,2-2,2,4,6,1,1,0,2,5,23,+2
N. ReidN. ReidC,12,1-2,0-0,0-0,1,1,2,3,0,0,2,1,2,+7
J. McLaughlinJ. McLaughlinPG,16,0-1,0-1,2-2,0,1,1,8,2,0,0,0,2,+19
M. BeasleyM. BeasleySG,20,6-9,4-5,2-2,0,1,1,2,1,0,0,0,18,+13
J. NowellJ. NowellSG,13,1-4,1-2,0-0,0,1,1,1,2,0,0,2,3,+8
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,32,7-16,3-8,3-5,0,5,5,1,0,2,3,2,20,-4
S. BeyS. BeySF,33,8-21,3-11,2-4,6,7,13,8,1,0,1,2,21,-3
I. StewartI. StewartC,32,5-9,0-0,0-0,5,8,13,1,0,0,1,2,10,+4
C. JosephC. JosephPG,31,2-6,1-4,2-2,0,4,4,6,0,1,3,5,7,+1
R. McGruderR. McGruderG,17,2-4,2-4,0-0,0,1,1,2,0,0,0,3,6,-2
K. OlynykK. OlynykPF,15,2-8,0-4,0-0,1,1,2,2,1,1,1,4,4,-11
T. LylesT. LylesPF,18,4-6,1-2,4-4,0,0,0,0,0,0,2,1,13,-10
F. JacksonF. JacksonPG,27,8-14,5-11,4-5,1,2,3,3,0,0,1,2,25,-9
K. HayesK. HayesPG,20,1-4,0-1,0-0,0,1,1,4,0,2,3,2,2,-13
H. DialloH. DialloSG,15,1-3,0-1,7-8,0,3,3,0,1,0,0,1,9,-8
