GS,BOS,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,31,2-6,0-3,2-2,0,5,5,8,0,1,2,5,6,-7
A. WigginsA. WigginsSF,36,11-20,5-7,0-0,3,3,6,2,1,1,0,4,27,+13
K. LooneyK. LooneyC,21,2-3,0-0,2-4,5,5,10,0,1,1,1,2,6,-6
S. CurryS. CurryPG,35,8-21,5-14,9-9,1,4,5,4,1,0,6,6,30,-10
M. MoodyM. MoodySG,10,1-6,0-2,0-0,0,0,0,0,1,1,1,1,2,0
N. BjelicaN. BjelicaPF,16,2-7,1-2,2-2,1,3,4,3,0,1,0,1,7,+7
J. KumingaJ. KumingaPF,4,1-2,0-1,0-0,0,0,0,0,0,0,0,1,2,-6
A. IguodalaA. IguodalaF,24,5-9,2-6,0-0,1,3,4,6,2,2,1,2,12,+10
O. Porter Jr.O. Porter Jr.SF,17,3-5,0-2,0-0,0,7,7,1,0,1,0,0,6,-1
J. Toscano-AndersonJ. Toscano-AndersonSF,5,0-0,0-0,0-0,0,0,0,0,1,0,1,1,0,-3
D. LeeD. LeeSG,18,2-6,2-5,2-2,0,2,2,1,1,0,0,0,8,+15
G. Payton IIG. Payton IISG,10,2-3,1-2,0-2,0,0,0,0,0,0,0,2,5,-9
C. ChiozzaC. ChiozzaG,12,0-2,0-2,0-0,1,1,2,2,1,0,0,0,0,+17
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,42,9-19,3-10,6-6,0,8,8,6,1,0,1,1,27,+3
R. Williams IIIR. Williams IIIC,37,3-6,0-0,1-5,5,6,11,1,0,1,3,0,7,+9
M. SmartM. SmartPG,35,6-12,2-6,5-6,1,5,6,8,1,0,3,5,19,+3
J. BrownJ. BrownSG,33,8-16,4-7,0-2,2,7,9,2,1,0,5,4,20,-2
R. LangfordR. LangfordSG,8,0-3,0-2,2-2,0,2,2,0,0,0,0,1,2,-9
A. NesmithA. NesmithSF,23,3-8,2-6,3-4,0,1,1,0,1,0,1,3,11,+7
E. FreedomE. FreedomC,11,3-5,0-0,0-0,3,2,5,0,0,0,1,1,6,-11
P. PritchardP. PritchardPG,13,0-2,0-2,0-0,0,1,1,3,0,0,0,0,0,-7
J. RichardsonJ. RichardsonSG,35,4-10,4-7,3-4,0,2,2,0,1,1,1,4,15,-5
B. ThomasB. ThomasG,4,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0,-8
