DEN,MIN,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,22,4-8,0-1,4-4,0,2,2,0,0,0,1,1,12,-11
A. GordonA. GordonPF,25,3-9,0-4,1-3,3,3,6,2,0,0,1,1,7,-5
W. BartonW. BartonSF,27,4-11,3-7,2-2,0,3,3,3,1,0,1,0,13,-8
N. JokicN. JokicC,30,6-12,1-4,8-9,2,14,16,8,1,0,5,3,21,-7
M. MorrisM. MorrisPG,27,5-7,1-2,2-2,0,2,2,3,2,0,1,2,13,-6
Ja. GreenJa. GreenPF,18,4-10,0-3,4-4,3,1,4,2,0,0,0,3,12,-8
Z. NnajiZ. NnajiPF,16,3-4,3-3,0-0,1,3,4,1,1,1,1,1,9,-2
F. CampazzoF. CampazzoPG,12,0-1,0-1,0-0,0,1,1,4,0,1,1,0,0,+8
M. HowardM. HowardPG,9,1-4,1-2,4-4,0,0,0,1,0,0,0,0,7,+14
B. HylandB. HylandPG,15,2-8,1-5,0-0,0,2,2,1,0,2,1,2,5,-22
A. RiversA. RiversSG,15,1-3,1-2,0-0,1,0,1,1,2,0,0,1,3,-23
B. ForbesB. ForbesSG,17,1-7,1-7,0-0,0,1,1,0,0,0,0,3,3,-19
D. ReedD. ReedSG,9,4-5,2-3,0-0,0,4,4,1,0,0,0,0,10,+14
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,19,8-12,0-0,2-4,5,4,9,2,2,0,1,2,18,0
J. McDanielsJ. McDanielsPF,26,1-7,0-2,2-3,1,4,5,4,0,2,1,3,4,+2
A. EdwardsA. EdwardsSF,26,2-8,1-6,0-0,0,0,0,2,0,1,0,1,5,+3
K. TownsK. TownsC,28,8-12,1-3,7-8,2,8,10,7,2,1,1,4,24,+12
P. BeverleyP. BeverleyPG,15,3-6,3-5,2-2,1,1,2,5,0,1,1,5,11,+5
T. PrinceT. PrincePF,24,8-12,6-9,1-2,1,8,9,2,2,1,2,0,23,+22
N. KnightN. KnightF,3,1-3,0-0,0-0,0,1,1,0,0,0,0,1,2,-4
J. LaymanJ. LaymanSF,4,0-2,0-2,0-0,0,0,0,0,0,1,0,1,0,-9
N. ReidN. ReidC,20,5-7,1-1,1-2,3,2,5,2,1,2,2,2,12,+3
J. McLaughlinJ. McLaughlinPG,26,4-8,1-4,0-0,0,4,4,7,1,0,0,0,9,+18
M. BeasleyM. BeasleySG,24,4-10,4-9,0-0,0,5,5,1,0,0,0,1,12,+16
J. NowellJ. NowellSG,25,2-6,2-4,4-4,0,2,2,3,0,0,2,1,10,+7
