DEN,MEM,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. GordonA. GordonPF,30,4-5,1-1,0-0,1,0,1,1,0,2,1,5,9,+5
W. BartonW. BartonSF,40,11-21,4-9,0-0,1,2,3,7,2,1,2,0,26,+2
M. Porter Jr.M. Porter Jr.SF,35,6-12,0-3,0-1,2,9,11,0,1,0,2,1,12,+7
N. JokicN. JokicC,35,11-20,2-5,10-10,2,9,11,5,2,0,2,3,34,-3
M. MorrisM. MorrisPG,28,3-12,0-2,2-2,2,4,6,4,0,0,2,2,8,-1
Je. GreenJe. GreenPF,9,1-3,0-1,0-0,0,1,1,0,0,0,0,1,2,-13
Ja. GreenJa. GreenPF,8,2-5,0-0,0-0,2,3,5,0,0,0,1,0,4,+11
F. CampazzoF. CampazzoPG,14,1-1,0-0,0-0,0,2,2,2,0,0,0,1,2,-8
B. HylandB. HylandPG,21,4-8,1-4,0-0,1,3,4,3,1,0,1,2,9,+1
P.J. DozierP.J. DozierSG,19,0-4,0-2,0-0,0,0,0,2,1,1,0,1,0,-11
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,30,7-14,5-9,3-4,0,8,8,2,0,3,3,3,22,-1
S. AdamsS. AdamsC,30,3-5,0-0,2-2,1,7,8,4,1,0,1,2,8,+9
J. MorantJ. MorantPG,33,8-16,0-2,2-7,0,6,6,6,3,0,3,0,18,+5
D. BaneD. BaneSG,29,6-14,3-7,1-1,0,2,2,3,1,0,1,2,16,+5
D. MeltonD. MeltonSG,29,4-8,2-4,0-0,1,1,2,3,1,2,1,3,10,+4
K. AndersonK. AndersonSF,23,7-11,2-3,0-0,0,3,3,1,0,0,0,4,16,-6
Tillman Sr.T.  Sr.C,7,0-0,0-0,0-0,0,1,1,1,1,0,1,1,0,-6
T. JonesT. JonesPG,20,3-4,1-1,0-0,0,2,2,7,0,0,0,0,7,-7
J. KoncharJ. KoncharSG,14,0-1,0-1,0-0,0,2,2,0,1,1,0,1,0,+2
Z. WilliamsZ. WilliamsSG,24,4-8,3-7,0-0,1,1,2,1,1,1,1,0,11,+5
