ORL,PHX,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,28,5-9,2-5,0-0,0,1,1,3,0,0,3,1,12,-12
W. Carter Jr.W. Carter Jr.C,26,6-12,0-4,2-3,2,9,11,2,0,0,1,0,14,-11
M. BambaM. BambaC,23,2-4,2-2,0-0,0,7,7,1,0,0,0,2,6,-15
C. AnthonyC. AnthonyPG,33,6-14,3-6,2-3,0,4,4,3,0,0,3,0,17,-23
J. SuggsJ. SuggsSG,26,7-14,1-4,5-8,0,6,6,10,0,1,3,4,20,-5
C. OkekeC. OkekePF,26,4-12,4-10,3-4,2,8,10,2,0,0,0,1,15,-15
A. SchofieldA. SchofieldSF,7,1-3,0-1,0-0,0,0,0,0,0,1,0,0,2,-9
I. BrazdeikisI. BrazdeikisSF,7,0-2,0-1,2-2,0,0,0,1,1,0,0,0,2,-9
R. LopezR. LopezC,15,0-2,0-0,2-4,0,3,3,0,0,0,3,1,2,-13
T. RossT. RossSG,21,5-10,3-5,0-0,0,1,1,1,0,0,1,0,13,-8
G. HarrisG. HarrisSG,27,1-5,0-3,0-0,0,1,1,2,1,0,0,0,2,-15
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,25,4-7,1-4,2-2,0,7,7,2,0,0,0,1,11,+15
M. BridgesM. BridgesSF,30,6-8,2-4,0-0,0,4,4,2,1,0,1,2,14,+2
D. AytonD. AytonC,25,8-11,0-0,1-2,2,8,10,1,0,0,0,0,17,+19
C. PaulC. PaulPG,26,4-11,2-5,0-0,0,5,5,15,2,0,2,2,10,+21
D. BookerD. BookerSG,29,10-24,3-9,3-3,1,4,5,5,0,1,0,0,26,+13
I. WainrightI. WainrightF,4,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,+6
T. CraigT. CraigSF,23,6-9,2-3,0-0,0,3,3,4,2,0,1,0,14,+21
C. JohnsonC. JohnsonSF,26,4-9,1-4,1-1,1,1,2,1,0,0,0,2,10,+15
J. McGeeJ. McGeeC,14,4-8,0-0,0-0,1,6,7,1,1,1,0,5,8,+3
B. BiyomboB. BiyomboC,7,1-2,0-0,0-0,0,2,2,0,0,0,1,3,2,+9
E. PaytonE. PaytonPG,22,4-11,2-2,0-2,2,4,6,9,1,0,1,2,10,+6
A. HolidayA. HolidayPG,9,4-5,2-3,0-0,0,1,1,0,0,0,1,2,10,+5
