MEM,DEN,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,28,8-17,2-4,2-6,1,4,5,1,0,4,2,4,20,-9
S. AdamsS. AdamsC,34,2-4,0-0,0-2,3,3,6,3,4,0,2,2,4,+4
J. MorantJ. MorantPG,37,15-26,2-6,6-8,3,3,6,6,2,0,6,1,38,-3
J. KoncharJ. KoncharSG,33,2-6,1-3,3-4,0,5,5,1,0,2,1,1,8,-1
Z. WilliamsZ. WilliamsSG,31,6-8,2-3,3-4,1,4,5,0,2,1,0,4,17,+8
B. ClarkeB. ClarkePF,22,2-4,0-0,2-3,3,2,5,1,0,3,1,4,6,+16
X. TillmanX. TillmanC,10,0-1,0-0,2-2,2,1,3,2,1,0,0,3,2,-4
D. MeltonD. MeltonSG,27,6-13,2-7,7-11,0,9,9,3,0,0,0,0,21,+1
J. CulverJ. CulverG,16,2-3,2-2,0-0,0,4,4,2,2,0,3,5,6,+8
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,31,6-12,0-0,3-4,0,7,7,1,0,3,0,6,15,+13
A. GordonA. GordonPF,36,4-11,2-4,6-6,5,1,6,9,2,1,3,2,16,+10
W. BartonW. BartonSF,38,10-18,4-9,3-4,0,5,5,8,0,1,3,2,27,+7
N. JokicN. JokicC,40,11-16,2-4,2-3,3,8,11,12,2,1,0,3,26,0
M. MorrisM. MorrisPG,33,7-13,3-5,0-0,0,1,1,0,0,0,2,2,17,+14
Z. NnajiZ. NnajiPF,12,1-2,1-2,5-6,0,1,1,0,0,0,1,4,8,-14
F. CampazzoF. CampazzoPG,19,0-3,0-3,0-0,1,1,2,2,2,0,1,2,0,-23
B. HylandB. HylandPG,12,0-3,0-2,0-0,0,3,3,1,0,0,3,0,0,-14
B. ForbesB. ForbesSG,19,4-13,1-3,0-0,1,0,1,1,0,0,0,4,9,-13
