PHX,BKN,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,30,2-9,1-7,0-0,2,3,5,3,2,0,0,2,5,-7
M. BridgesM. BridgesSF,41,5-10,0-2,3-3,3,3,6,1,7,0,1,2,13,+9
D. AytonD. AytonC,31,5-8,0-0,0-0,0,6,6,0,0,0,2,2,10,+4
C. PaulC. PaulPG,36,9-19,3-8,1-2,0,8,8,5,0,0,2,1,22,-1
D. BookerD. BookerSG,32,9-18,4-6,8-8,0,1,1,4,1,0,3,5,30,+7
C. JohnsonC. JohnsonSF,19,3-6,2-5,0-0,0,1,1,0,0,0,1,3,8,+11
J. McGeeJ. McGeeC,16,3-7,0-0,4-6,5,5,10,0,0,1,2,1,10,+4
C. PayneC. PaynePG,20,2-8,1-5,2-2,0,2,2,3,1,0,0,1,7,-4
L. ShametL. ShametSG,15,3-7,2-5,0-0,1,1,2,1,0,0,1,0,8,+7
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,45,13-28,4-7,9-11,0,9,9,7,4,1,6,0,39,-1
L. AldridgeL. AldridgeC,28,8-12,0-1,2-2,0,6,6,0,0,0,1,0,18,-11
P. MillsP. MillsPG,38,3-7,3-7,0-0,0,3,3,2,0,1,2,2,9,-3
J. HardenJ. HardenSG,40,4-15,0-6,4-4,2,11,13,14,1,2,7,3,12,-8
D. BembryD. BembrySG,35,9-11,0-0,0-2,3,6,9,1,2,0,0,2,18,+8
P. MillsapP. MillsapPF,8,1-2,0-1,0-0,1,0,1,1,0,0,0,2,2,-7
J. JohnsonJ. JohnsonPF,27,3-7,0-0,0-0,4,2,6,0,0,1,1,4,6,+14
B. BrownB. BrownSF,5,0-0,0-0,0-0,0,0,0,0,0,0,1,1,0,-6
J. CarterJ. CarterPG,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,-5
C. ThomasC. ThomasSG,12,1-2,0-1,1-2,0,0,0,0,0,0,1,1,3,-11
