HOU,SA,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,26,4-8,0-1,3-4,2,2,4,3,1,0,3,2,11,-11
C. WoodC. WoodC,31,5-10,1-2,2-6,3,8,11,1,0,2,3,3,13,-28
E. GordonE. GordonSG,21,3-5,3-3,0-0,0,1,1,1,0,0,2,0,9,-22
K. Porter Jr.K. Porter Jr.SG,11,2-5,1-3,0-0,0,3,3,1,1,0,1,0,5,-2
J. GreenJ. GreenSG,23,3-9,2-4,4-4,0,2,2,3,1,0,2,3,12,-35
K. Martin Jr.K. Martin Jr.F,28,3-7,0-2,2-2,0,5,5,1,0,0,1,2,8,+7
D. NwabaD. NwabaSF,8,0-0,0-0,2-2,0,1,1,0,0,0,1,0,2,-1
A. SengunA. SengunC,29,7-15,1-4,3-3,2,0,2,1,1,3,2,4,18,-16
G. MathewsG. MathewsSG,18,1-5,0-4,0-0,0,1,1,0,1,0,0,3,2,-15
A. BrooksA. BrooksSG,15,1-6,1-5,0-0,0,0,0,0,1,1,1,0,3,-1
J. ChristopherJ. ChristopherSG,29,7-13,2-5,7-8,2,3,5,4,3,0,1,3,23,-1
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,19,7-8,5-6,0-0,0,1,1,1,1,0,2,5,19,+3
K. JohnsonK. JohnsonSF,34,11-17,3-6,3-3,3,4,7,1,2,0,2,5,28,+25
J. PoeltlJ. PoeltlC,33,9-15,0-0,3-4,2,8,10,3,1,3,2,2,21,+18
D. WhiteD. WhitePG,29,3-9,1-4,5-5,0,3,3,7,0,1,1,2,12,+22
D. MurrayD. MurrayPG,35,9-16,1-4,0-0,1,6,7,11,4,0,1,3,19,+23
Z. CollinsZ. CollinsPF,13,4-7,1-1,1-2,4,3,7,3,2,0,2,2,10,+10
J. HernangomezJ. HernangomezF,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-3
K. Bates-DiopK. Bates-DiopSF,14,2-3,0-0,0-0,0,4,4,0,1,0,0,1,4,0
T. JonesT. JonesPG,13,2-3,1-2,1-2,0,1,1,2,1,0,1,2,6,+2
D. VassellD. VassellSG,27,1-4,0-2,2-2,0,3,3,1,2,1,1,1,4,+27
J. PrimoJ. PrimoSG,21,3-6,1-2,1-2,1,0,1,4,0,0,0,2,8,-2
