NY,DEN,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,34,11-22,3-8,3-4,4,6,10,6,3,0,1,3,28,-8
T. GibsonT. GibsonC,27,5-6,2-3,0-0,1,3,4,1,2,0,0,6,12,-3
K. WalkerK. WalkerPG,22,1-6,0-3,0-0,0,2,2,8,0,0,2,0,2,-12
E. FournierE. FournierSG,32,8-16,4-10,1-1,1,6,7,2,3,1,2,3,21,-5
R. BarrettR. BarrettSG,35,7-19,4-6,0-0,1,1,2,2,0,0,0,1,18,-9
J. SimsJ. SimsPF,18,1-2,0-0,0-0,3,2,5,0,0,1,0,2,2,-14
O. ToppinO. ToppinPF,14,4-8,1-2,2-3,0,3,3,1,1,0,1,2,11,-9
C. ReddishC. ReddishSF,14,0-2,0-2,2-2,1,0,1,0,0,0,1,0,2,-16
M. McBrideM. McBridePG,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
A. BurksA. BurksSG,26,6-10,1-4,1-1,2,2,4,2,0,1,0,3,14,+2
I. QuickleyI. QuickleySG,18,2-9,0-5,1-1,1,2,3,3,0,0,1,5,5,-11
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,18,1-3,0-1,4-5,0,3,3,1,0,0,0,1,6,-3
A. GordonA. GordonPF,31,8-12,3-5,0-0,1,7,8,4,0,1,1,0,19,+1
W. BartonW. BartonSF,37,8-12,4-6,0-0,2,5,7,5,1,0,2,4,20,-1
N. JokicN. JokicC,30,8-14,0-3,5-7,3,8,11,7,0,0,6,2,21,+1
M. MorrisM. MorrisPG,28,2-6,1-3,0-0,1,0,1,6,0,0,0,1,5,-6
Ja. GreenJa. GreenPF,17,6-7,2-2,6-7,1,3,4,2,2,0,1,3,20,+21
Z. NnajiZ. NnajiPF,24,5-9,0-4,1-3,4,3,7,0,2,0,1,3,11,+11
F. CampazzoF. CampazzoPG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
M. HowardM. HowardPG,2,0-0,0-0,2-2,0,1,1,0,0,0,0,0,2,0
B. HylandB. HylandPG,25,6-12,4-7,6-7,0,6,6,3,0,0,1,1,22,+27
B. ForbesB. ForbesSG,15,2-6,2-4,0-0,0,2,2,2,0,0,1,3,6,+18
D. ReedD. ReedSG,11,0-4,0-4,0-0,0,2,2,1,0,0,0,0,0,+16
