IND,CHA,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,22,3-6,0-3,2-4,0,6,6,1,1,1,4,2,8,-18
M. TurnerM. TurnerC,19,1-5,0-2,2-2,2,2,4,1,0,2,1,1,4,-21
M. BrogdonM. BrogdonPG,23,6-10,2-5,2-2,0,1,1,2,0,1,2,2,16,-20
C. LeVertC. LeVertSG,18,3-8,0-1,0-0,0,5,5,0,0,0,0,2,6,-9
C. DuarteC. DuarteSG,14,3-5,0-1,0-0,0,1,1,1,0,0,1,3,6,-15
J. HolidayJ. HolidaySF,15,2-5,1-4,0-0,0,2,2,2,0,0,0,2,5,-13
T. CraigT. CraigSF,23,5-9,1-4,3-4,3,4,7,1,0,0,0,2,14,0
O. BrissettO. BrissettSF,8,0-2,0-0,0-0,0,1,1,1,0,0,0,1,0,+20
G. BitadzeG. BitadzeC,22,3-8,1-4,4-8,2,2,4,0,2,1,0,2,11,+14
B. WanamakerB. WanamakerPG,20,3-7,1-3,5-5,0,3,3,0,1,0,2,3,12,+20
T.J. McConnellT.J. McConnellPG,22,3-6,0-0,0-0,0,0,0,3,3,0,0,2,6,-4
J. LambJ. LambSG,16,6-9,4-7,7-7,0,3,3,5,3,1,0,1,23,+21
K. MartinK. MartinSG,19,3-8,1-2,0-0,1,0,1,2,0,0,0,1,7,+10
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,31,9-15,1-4,6-7,2,2,4,3,3,2,0,2,25,+11
M. BridgesM. BridgesSF,34,4-10,2-5,4-4,0,6,6,1,1,1,3,5,14,-9
M. PlumleeM. PlumleeC,25,2-3,0-0,1-2,2,4,6,3,1,1,4,5,5,+12
L. BallL. BallPG,39,12-22,4-9,4-4,1,10,11,8,1,0,5,1,32,+14
T. RozierT. RozierSG,23,4-9,0-4,2-3,0,5,5,3,0,0,0,2,10,-1
J. McDanielsJ. McDanielsPF,15,2-2,1-1,0-0,0,5,5,2,0,1,1,2,5,-7
C. MartinC. MartinSF,27,5-7,1-1,1-2,1,3,4,5,0,1,0,4,12,+4
N. RichardsN. RichardsC,5,0-1,0-0,1-2,0,1,1,2,0,0,0,1,1,+2
I. SmithI. SmithPG,11,0-1,0-0,1-2,0,0,0,1,1,1,1,1,1,-10
K. Oubre Jr.K. Oubre Jr.SG,30,6-11,3-7,1-2,0,3,3,0,1,0,3,3,16,-1
