NY,ATL,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,32,3-14,0-3,2-2,3,8,11,4,0,0,1,2,8,+2
M. RobinsonM. RobinsonC,27,1-2,0-0,0-0,4,7,11,1,0,1,0,4,2,-5
A. BurksA. BurksSG,39,7-17,4-7,5-7,0,7,7,3,2,0,3,4,23,+2
E. FournierE. FournierSG,29,7-13,4-6,2-3,0,2,2,1,1,0,2,1,20,-10
R. BarrettR. BarrettSG,31,6-11,1-3,2-5,0,7,7,1,0,0,0,0,15,+18
J. SimsJ. SimsPF,21,2-2,0-0,2-2,1,5,6,0,1,2,1,1,6,+14
O. ToppinO. ToppinPF,16,5-8,0-1,3-3,0,2,2,2,0,0,0,0,13,+7
I. QuickleyI. QuickleySG,31,4-12,1-7,0-0,0,3,3,7,0,0,2,4,9,+9
Q. GrimesQ. GrimesSG,15,1-3,1-2,0-0,0,1,1,1,0,0,1,1,3,+8
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,40,4-10,1-5,3-4,1,8,9,3,1,3,0,4,12,-9
C. CapelaC. CapelaC,35,8-14,0-0,0-0,6,16,22,1,1,3,0,1,16,+7
T. YoungT. YoungPG,39,10-22,5-10,8-10,0,4,4,7,0,0,3,1,33,0
B. BogdanovicB. BogdanovicSG,10,1-4,0-2,0-0,0,1,1,1,1,0,0,0,2,+2
K. HuerterK. HuerterSG,38,4-13,0-6,0-0,0,2,2,2,1,0,1,3,8,+2
D. GallinariD. GallinariPF,21,2-11,1-6,0-0,0,2,2,0,0,0,0,1,5,-16
S. HillS. HillSF,12,0-2,0-0,0-0,2,1,3,0,1,0,0,1,0,+3
C. ReddishC. ReddishSF,7,1-3,1-2,0-0,0,0,0,0,0,0,1,0,3,-7
L. WilliamsL. WilliamsSG,16,1-6,0-2,3-4,3,3,6,4,2,0,0,2,5,-6
D. WrightD. WrightSG,9,1-4,0-0,1-2,1,0,1,0,1,0,0,1,3,-9
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,13,1-4,1-4,0-0,0,2,2,0,0,0,1,3,3,-12
