ORL,ATL,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. OkekeC. OkekePF,30,5-14,2-11,0-0,0,5,5,1,6,0,0,2,12,+15
F. WagnerF. WagnerSF,36,10-24,1-6,4-5,1,3,4,1,1,2,2,2,25,+1
R. LopezR. LopezC,31,5-10,0-1,0-0,2,3,5,11,1,1,1,5,10,+13
H. GravettH. GravettPG,25,3-6,2-4,0-0,0,5,5,5,0,0,0,1,8,+11
G. HarrisG. HarrisSG,31,2-9,2-7,11-11,0,2,2,4,2,0,0,1,17,+4
B. JohnsonB. JohnsonF,16,6-7,2-2,0-0,1,3,4,0,0,0,0,0,14,+9
A. FordA. FordF,22,2-6,0-4,0-0,1,3,4,1,0,0,1,3,4,-12
A. SchofieldA. SchofieldSF,13,3-3,2-2,0-1,0,2,2,0,0,0,2,5,8,-2
F. GillespieF. GillespieSF,15,2-4,0-0,1-2,3,5,8,0,0,2,1,3,5,-3
T. FrazierT. FrazierPG,20,0-2,0-0,1-4,0,1,1,4,1,0,3,2,1,-6
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,41,9-17,3-5,7-8,5,7,12,2,0,2,3,3,28,+7
C. ReddishC. ReddishSF,42,11-23,6-10,6-8,0,4,4,4,0,2,1,5,34,-18
G. DiengG. DiengC,23,3-8,1-4,1-1,1,4,5,1,0,1,1,1,8,-23
D. WrightD. WrightSG,39,4-8,1-2,0-0,3,4,7,4,2,0,4,2,9,+2
S. MaysS. MaysSG,9,0-1,0-1,0-0,0,1,1,0,0,0,1,0,0,-11
O. OkongwuO. OkongwuPF,19,2-3,0-0,4-4,3,4,7,1,0,3,2,5,8,+12
J. JohnsonJ. JohnsonSF,11,1-3,0-1,2-4,0,1,1,1,0,0,0,1,4,-8
S. CooperS. CooperPG,12,0-4,0-2,0-0,0,2,2,1,0,0,1,0,0,-15
B. BogdanovicB. BogdanovicSG,22,2-9,1-5,1-2,0,2,2,2,2,0,0,1,6,+12
L. StephensonL. StephensonG,23,0-4,0-1,1-2,1,7,8,5,0,0,1,1,1,+12
