LAC,BOS,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,38,9-21,0-5,5-6,0,10,10,2,1,0,1,2,23,+12
I. ZubacI. ZubacC,31,0-3,0-0,1-2,5,9,14,1,0,1,2,0,1,+19
E. BledsoeE. BledsoeSG,32,6-15,2-3,3-3,1,3,4,4,2,0,2,3,17,+24
T. MannT. MannSG,36,7-11,2-4,1-2,2,3,5,3,0,0,2,1,17,+19
L. KennardL. KennardSG,36,6-14,5-10,0-0,0,4,4,4,1,2,2,2,17,+4
J. WinslowJ. WinslowPF,12,0-5,0-2,0-0,0,3,3,0,0,0,1,1,0,-6
S. IbakaS. IbakaC,9,1-2,0-0,2-2,0,3,3,0,0,0,4,1,4,-12
X. MoonX. MoonPG,11,0-4,0-1,0-0,0,3,3,0,0,0,0,1,0,-5
A. CoffeyA. CoffeySG,28,3-4,2-3,0-0,1,2,3,3,1,1,0,0,8,0
K. JohnsonK. JohnsonSG,8,1-2,0-0,2-2,0,0,0,0,0,0,0,1,4,-10
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. HorfordA. HorfordC,37,3-14,0-7,3-4,2,8,10,8,2,3,1,4,9,+4
R. Williams IIIR. Williams IIIC,28,8-10,0-0,0-0,10,4,14,1,0,2,0,0,16,-20
P. PritchardP. PritchardPG,34,2-10,0-5,0-0,1,2,3,3,0,0,1,3,4,-25
J. BrownJ. BrownSG,40,13-36,1-13,3-5,2,6,8,0,2,0,3,3,30,-2
R. LangfordR. LangfordSG,27,2-6,0-3,0-0,2,2,4,0,0,1,0,0,4,-13
G. WilliamsG. WilliamsPF,21,2-6,2-3,0-0,4,1,5,1,1,0,2,3,6,0
S. HauserS. HauserSF,7,1-3,1-3,0-0,0,1,1,0,0,1,0,0,3,+2
J. RichardsonJ. RichardsonSG,32,3-11,0-5,0-0,0,2,2,3,3,1,1,3,6,-7
B. ThomasB. ThomasG,14,1-5,0-3,2-2,0,3,3,3,0,0,0,0,4,+16
