LAL,IND,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,43,13-29,5-12,8-9,0,5,5,6,1,2,2,2,39,-3
D. JordanD. JordanC,21,2-5,0-0,0-0,1,10,11,0,0,0,1,3,4,-5
R. WestbrookR. WestbrookPG,40,5-15,1-3,9-11,1,6,7,5,0,1,4,3,20,+14
A. BradleyA. BradleyPG,25,0-1,0-1,0-0,1,2,3,1,0,1,1,1,0,-10
T. Horton-TuckerT. Horton-TuckerSG,29,3-10,0-2,2-2,0,4,4,2,2,0,0,3,8,-2
C. AnthonyC. AnthonyPF,30,4-13,2-7,4-5,1,0,1,2,1,0,1,3,14,+14
D. HowardD. HowardC,14,4-4,0-0,0-0,4,5,9,1,0,0,0,3,8,-3
W. EllingtonW. EllingtonSG,30,5-7,4-6,0-0,1,3,4,2,0,0,0,0,14,+20
M. MonkM. MonkSG,34,6-11,3-6,2-2,0,8,8,1,1,0,2,3,17,+15
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,35,5-9,0-0,4-4,5,7,12,6,1,0,1,5,14,-7
J. HolidayJ. HolidaySF,35,5-15,4-12,2-3,0,6,6,3,0,0,1,3,16,-5
M. TurnerM. TurnerC,36,4-10,1-6,3-3,2,4,6,2,1,2,0,2,12,+1
M. BrogdonM. BrogdonPG,46,9-21,5-10,5-6,3,4,7,2,1,1,3,3,28,+4
C. LeVertC. LeVertSG,27,5-13,0-3,0-0,0,3,3,3,0,1,1,4,10,+4
T. CraigT. CraigSF,21,2-6,0-1,3-4,3,6,9,0,0,0,1,1,7,-14
T.J. McConnellT.J. McConnellPG,25,4-8,0-1,2-2,0,5,5,8,0,0,0,2,10,-3
K. MartinK. MartinSG,9,1-4,0-3,0-0,1,1,2,0,0,0,1,2,2,-13
C. DuarteC. DuarteSG,30,7-18,3-10,0-2,0,2,2,1,0,1,3,3,17,-7
