MIA,DET,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,22,0-1,0-1,0-0,0,6,6,1,0,0,0,2,0,-14
J. ButlerJ. ButlerSF,35,4-13,0-1,7-9,4,5,9,5,1,0,3,2,15,-7
B. AdebayoB. AdebayoC,31,6-10,0-0,3-6,3,6,9,5,1,0,2,2,15,-6
K. LowryK. LowryPG,35,4-10,1-6,6-6,1,5,6,8,2,2,5,3,15,+11
D. RobinsonD. RobinsonSG,23,4-8,3-6,0-0,0,3,3,0,0,0,1,3,11,-15
C. MartinC. MartinSF,26,2-5,1-3,1-2,1,1,2,0,3,1,2,1,6,+22
D. DedmonD. DedmonC,17,3-4,0-0,0-0,2,4,6,0,0,0,0,3,6,+14
G. VincentG. VincentPG,18,0-4,0-4,1-2,0,2,2,0,2,0,0,2,1,+20
T. HerroT. HerroPG,33,12-21,4-8,3-4,1,7,8,3,0,0,3,1,31,+15
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,35,6-17,1-5,8-9,1,6,7,3,3,0,0,2,21,+5
S. BeyS. BeySF,36,6-16,3-10,0-0,1,4,5,0,0,0,2,1,15,+1
L. GarzaL. GarzaC,17,3-5,1-1,0-0,1,2,3,2,0,0,1,5,7,-6
C. JosephC. JosephPG,34,4-7,0-2,1-1,0,2,2,9,3,0,3,3,9,+7
C. CunninghamC. CunninghamPG,29,2-10,1-7,1-1,0,3,3,6,1,0,4,4,6,-11
T. LylesT. LylesPF,25,2-4,0-0,2-3,3,6,9,0,0,0,0,0,6,+1
F. JacksonF. JacksonPG,31,5-12,3-9,0-0,1,0,1,1,0,0,0,6,13,-17
S. LeeS. LeePG,7,0-0,0-0,0-0,0,1,1,0,0,0,1,1,0,-1
J. JacksonJ. JacksonSG,11,2-6,1-3,0-0,0,2,2,0,0,0,2,0,5,-9
H. DialloH. DialloSG,15,5-7,0-1,0-0,2,0,2,1,0,1,1,1,10,-10
