LAC,DEN,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. IbakaS. IbakaC,14,3-6,1-3,0-0,3,3,6,3,0,1,1,3,7,-8
I. ZubacI. ZubacC,37,15-19,0-0,2-2,6,4,10,3,1,1,3,5,32,-17
R. JacksonR. JacksonPG,38,12-22,3-11,1-2,0,3,3,12,0,0,2,2,28,-2
T. MannT. MannSG,39,3-6,1-3,0-0,1,7,8,3,1,0,0,2,7,-10
A. CoffeyA. CoffeySG,31,3-6,2-5,0-0,0,4,4,3,2,0,1,3,8,-20
J. WinslowJ. WinslowPF,14,1-1,0-0,4-6,1,5,6,3,0,0,0,5,6,+6
I. HartensteinI. HartensteinC,13,2-5,0-0,0-0,1,2,3,3,1,1,1,0,4,+12
E. BledsoeE. BledsoeSG,25,5-10,3-4,0-0,0,2,2,2,1,0,2,0,13,+10
L. KennardL. KennardSG,27,2-9,1-6,2-2,0,1,1,1,0,0,2,3,7,+3
B. Boston Jr.B. Boston Jr.SG,27,6-13,4-7,0-0,0,4,4,2,0,0,0,1,16,+16
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,33,4-9,2-5,2-2,1,3,4,3,2,0,2,2,12,+8
A. GordonA. GordonPF,44,10-16,4-7,4-6,0,4,4,3,2,0,2,1,28,+21
W. BartonW. BartonSF,41,3-8,1-5,0-0,0,4,4,4,0,1,2,0,7,+6
N. JokicN. JokicC,41,16-25,3-5,14-16,7,7,14,10,3,1,5,4,49,+15
M. MorrisM. MorrisPG,45,9-20,0-4,1-1,2,7,9,9,2,0,0,0,19,+14
Z. NnajiZ. NnajiPF,13,2-2,1-1,0-0,1,1,2,0,0,0,0,1,5,-16
F. CampazzoF. CampazzoPG,9,0-5,0-3,0-0,1,1,2,0,0,0,0,1,0,-12
B. HylandB. HylandPG,15,2-7,2-5,0-0,0,3,3,3,0,1,1,1,6,-6
A. RiversA. RiversSG,7,0-3,0-2,0-0,0,0,0,0,0,0,0,1,0,-14
D. ReedD. ReedSG,18,2-3,0-1,0-0,1,1,2,0,0,0,0,4,4,-6
