CLE,IND,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,21,4-8,2-6,3-4,0,3,3,0,2,0,0,3,13,-3
I. OkoroI. OkoroSF,33,2-7,0-2,6-6,0,1,1,3,0,2,1,3,10,+11
J. AllenJ. AllenC,34,8-12,0-0,6-6,6,8,14,1,1,1,1,1,22,+6
E. MobleyE. MobleyC,29,3-6,0-1,2-2,0,1,1,2,2,3,3,2,8,+4
C. LeVertC. LeVertSG,36,10-19,1-2,1-2,0,2,2,5,3,1,3,2,22,+6
K. LoveK. LovePF,26,4-8,3-5,3-4,0,4,4,1,0,0,1,2,14,+4
L. StevensL. StevensF,8,0-2,0-1,0-0,0,0,0,0,0,0,0,1,0,-6
C. OsmanC. OsmanSF,20,6-12,1-4,1-2,0,0,0,2,1,0,2,1,14,+3
R. RondoR. RondoPG,33,6-7,2-3,3-4,0,7,7,6,3,0,2,1,17,+10
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
O. BrissettO. BrissettSF,38,5-12,3-8,5-6,3,8,11,3,0,2,1,3,18,-3
G. BitadzeG. BitadzeC,10,0-3,0-1,0-0,1,0,1,1,1,1,1,3,0,+3
T. HaliburtonT. HaliburtonPG,40,9-15,4-6,1-1,1,2,3,6,3,0,6,3,23,+1
B. HieldB. HieldSG,40,6-17,4-10,0-1,1,8,9,8,0,0,1,4,16,+1
C. DuarteC. DuarteSG,37,5-12,4-7,4-5,1,3,4,3,1,0,2,3,18,-10
J. SmithJ. SmithF,21,5-7,2-3,0-1,0,3,3,0,1,1,3,0,12,-10
I. JacksonI. JacksonF,12,5-7,0-0,1-2,1,0,1,0,3,0,1,2,11,+9
T. ThompsonT. ThompsonC,15,1-5,0-0,0-0,1,3,4,1,0,0,1,1,2,-13
D. Washington Jr.D. Washington Jr.PG,15,2-5,1-2,0-0,0,0,0,1,0,0,1,4,5,-4
L. StephensonL. StephensonG,13,4-6,0-1,0-0,0,2,2,2,0,0,3,2,8,-9
