MIA,SA,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,24,3-5,2-3,0-0,0,5,5,1,2,0,0,1,8,+13
J. ButlerJ. ButlerSF,25,7-14,0-1,3-3,3,4,7,3,0,0,0,3,17,+6
B. AdebayoB. AdebayoC,31,7-13,0-1,4-6,2,9,11,3,4,0,1,4,18,+26
K. LowryK. LowryPG,25,0-1,0-0,2-2,0,3,3,4,1,0,6,2,2,+4
D. RobinsonD. RobinsonSG,34,5-10,4-8,3-3,0,3,3,3,1,0,1,3,17,+10
C. SilvaC. SilvaPF,6,0-1,0-0,0-0,0,0,0,1,0,0,0,3,0,-8
D. DedmonD. DedmonC,15,3-6,1-1,2-2,1,2,3,2,0,2,1,5,9,+6
G. VincentG. VincentPG,25,3-7,2-6,0-0,0,3,3,3,3,1,2,3,8,+7
T. HerroT. HerroPG,32,11-20,0-5,2-2,0,5,5,5,2,0,1,1,24,+20
K. GuyK. GuySG,7,1-3,1-2,0-0,1,1,2,0,0,0,0,1,3,-7
M. StrusM. StrusSG,16,2-3,2-3,0-0,0,0,0,2,0,0,1,1,6,+8
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. YoungT. YoungPF,24,3-4,0-0,1-2,5,3,8,3,2,0,3,2,7,-18
K. JohnsonK. JohnsonSF,24,3-12,1-8,0-1,0,3,3,3,0,0,1,2,7,-11
D. WhiteD. WhitePG,22,7-11,4-7,4-4,0,4,4,2,0,0,6,2,22,+2
T. JonesT. JonesPG,36,5-10,0-1,6-8,0,1,1,3,2,0,0,3,16,-22
D. VassellD. VassellSG,23,2-9,1-6,2-2,0,3,3,3,2,0,1,2,7,-8
D. EubanksD. EubanksPF,17,2-3,0-0,3-6,2,3,5,1,0,1,1,2,7,-7
D. CacokD. CacokPF,9,2-2,0-0,4-7,0,6,6,0,0,2,0,0,8,+4
J. HernangomezJ. HernangomezF,22,1-2,0-1,3-4,1,5,6,2,0,1,0,0,5,-2
J. WieskampJ. WieskampSF,11,2-4,1-1,0-0,0,0,0,0,0,0,1,0,5,+8
L. Walker IVL. Walker IVSG,27,2-10,1-3,2-2,1,1,2,2,3,0,3,2,7,-12
J. PrimoJ. PrimoSG,27,1-13,0-6,2-2,3,2,5,2,0,1,1,4,4,-19
