SAC,PHX,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,39,10-18,2-6,0-0,3,6,9,4,0,0,1,1,22,+4
M. HarklessM. HarklessSF,25,1-3,0-1,0-0,1,2,3,1,0,1,1,3,2,+5
R. HolmesR. HolmesC,29,5-8,0-0,2-2,3,9,12,3,0,1,0,2,12,-1
D. FoxD. FoxPG,37,7-20,1-5,3-7,1,1,2,10,1,0,2,3,18,0
T. HaliburtonT. HaliburtonPG,35,6-11,2-5,1-1,0,2,2,3,2,1,1,2,15,-1
A. LenA. LenC,18,3-4,2-2,2-2,0,3,3,1,1,1,2,4,10,+1
D. MitchellD. MitchellPG,19,2-7,1-4,0-0,0,3,3,3,0,0,0,2,5,+9
B. HieldB. HieldSG,27,8-17,7-11,3-3,0,5,5,1,2,2,4,2,26,+3
T. DavisT. DavisSG,11,0-7,0-4,0-0,0,1,1,2,1,0,0,1,0,-5
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,32,4-12,2-7,0-0,0,2,2,2,2,1,0,3,10,+1
M. BridgesM. BridgesSF,33,7-12,1-4,0-0,1,4,5,1,0,2,3,4,15,+6
D. AytonD. AytonC,34,9-12,0-0,3-4,5,16,21,1,1,1,1,1,21,+8
C. PaulC. PaulPG,30,1-10,0-0,4-4,3,3,6,8,2,0,1,2,6,-10
D. BookerD. BookerSG,37,12-28,2-6,5-6,3,3,6,8,1,0,0,4,31,+4
A. NaderA. NaderSF,5,1-2,0-0,0-0,0,0,0,0,0,0,1,0,2,-2
C. JohnsonC. JohnsonSF,23,0-4,0-4,1-2,0,1,1,0,0,1,0,1,1,-9
J. McGeeJ. McGeeC,14,3-4,0-0,1-2,1,10,11,0,0,1,4,0,7,-8
E. PaytonE. PaytonPG,13,4-7,0-0,2-4,1,0,1,2,0,0,1,0,10,+2
L. ShametL. ShametSG,19,1-2,1-1,1-2,0,3,3,1,0,0,0,1,4,-7
