ATL,WSH,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,38,14-16,0-0,0-0,3,9,12,3,0,0,2,4,28,-9
D. HunterD. HunterSF,31,4-9,2-3,0-0,0,4,4,1,0,0,2,3,10,-6
C. CapelaC. CapelaC,23,5-7,0-0,1-2,0,4,4,1,0,1,0,2,11,-10
T. YoungT. YoungPG,35,6-17,1-5,2-3,0,3,3,13,2,1,3,0,15,-8
B. BogdanovicB. BogdanovicSG,34,6-11,1-4,1-1,0,6,6,4,1,0,0,5,14,-11
D. GallinariD. GallinariPF,18,2-4,1-1,1-1,0,1,1,0,0,0,0,0,6,-2
C. ReddishC. ReddishSF,27,8-14,1-5,3-4,1,2,3,0,1,1,4,0,20,-4
G. DiengG. DiengC,7,0-1,0-0,0-2,1,4,5,1,0,0,0,0,0,-2
L. WilliamsL. WilliamsSG,8,2-4,0-0,1-1,1,2,3,0,0,0,0,0,5,+4
D. WrightD. WrightSG,6,1-1,0-0,0-0,0,0,0,0,0,0,1,0,2,-7
K. HuerterK. HuerterSG,14,0-4,0-3,0-0,0,2,2,3,0,0,1,2,0,0
WSH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. KuzmaK. KuzmaSF,40,8-17,2-6,3-6,1,7,8,0,3,0,0,1,21,+9
M. HarrellM. HarrellC,34,10-16,0-2,5-5,6,7,13,5,2,1,0,2,25,+16
A. HolidayA. HolidayPG,24,3-6,1-2,0-0,0,0,0,4,0,0,0,1,7,+9
B. BealB. BealSG,38,11-26,1-4,4-4,1,7,8,8,0,1,1,3,27,+7
K. Caldwell-PopeK. Caldwell-PopeSG,30,7-10,5-7,2-3,2,6,8,2,0,1,2,2,21,+10
D. BertansD. BertansSF,19,3-7,3-6,1-1,0,1,1,0,0,0,1,1,10,-5
C. KispertC. KispertSF,9,0-2,0-1,0-0,2,1,3,1,0,1,0,1,0,+5
D. AvdijaD. AvdijaSF,22,1-8,1-4,2-2,2,3,5,1,0,0,2,2,5,+2
R. NetoR. NetoPG,24,3-7,0-2,0-0,0,5,5,5,1,0,0,3,6,+2
