CHA,POR,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,22,2-8,2-5,0-0,0,3,3,1,0,0,4,0,6,-25
M. BridgesM. BridgesSF,38,6-12,0-2,2-2,1,5,6,11,1,2,2,0,14,-6
M. PlumleeM. PlumleeC,17,4-7,0-0,1-2,2,1,3,1,0,1,0,2,9,-15
L. BallL. BallPG,29,11-17,3-5,2-2,1,3,4,5,1,0,2,4,27,-10
T. RozierT. RozierSG,23,1-10,0-2,0-0,1,3,4,1,2,0,0,1,2,-18
J. McDanielsJ. McDanielsPF,16,2-5,0-3,0-0,2,3,5,1,0,0,0,1,4,-1
P.J. WashingtonP.J. WashingtonPF,24,4-8,4-8,4-4,1,4,5,1,1,1,3,3,16,+13
C. MartinC. MartinSF,26,5-5,1-1,3-4,2,1,3,5,2,0,0,1,14,+7
I. SmithI. SmithPG,13,3-6,0-2,0-0,0,1,1,2,1,0,0,2,6,+15
K. Oubre Jr.K. Oubre Jr.SG,31,6-14,3-9,3-4,0,4,4,1,0,0,2,5,18,-5
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. Nance Jr.L. Nance Jr.PF,36,4-6,0-0,2-2,1,6,7,1,0,0,1,4,10,-5
N. PowellN. PowellSF,40,5-15,4-10,0-0,0,3,3,5,2,0,1,4,14,+9
N. LittleN. LittleSF,30,1-4,0-2,1-2,1,7,8,6,1,3,3,2,3,+7
J. NurkicJ. NurkicC,15,5-8,0-1,0-0,1,3,4,2,0,0,0,6,10,+8
D. LillardD. LillardPG,37,12-19,6-11,13-14,1,3,4,8,1,0,3,1,43,+13
R. CovingtonR. CovingtonPF,32,3-10,1-6,0-0,2,8,10,3,1,2,1,2,7,+13
T. WatfordT. WatfordPF,5,1-1,0-0,0-0,1,2,3,0,0,1,1,0,2,+8
B. McLemoreB. McLemoreSG,27,10-16,8-13,0-0,0,2,2,0,2,0,2,0,28,0
A. SimonsA. SimonsSG,18,3-6,2-4,0-0,0,0,0,2,0,0,3,1,8,-8
