GS,CHI,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
O. Porter Jr.O. Porter Jr.SF,19,4-9,1-2,0-0,2,5,7,6,5,0,0,1,9,+24
A. WigginsA. WigginsSF,28,8-11,3-5,2-4,0,4,4,6,0,0,0,2,21,+18
K. LooneyK. LooneyC,24,4-5,0-0,2-2,6,6,12,4,0,0,0,2,10,+16
S. CurryS. CurryPG,28,7-15,4-10,1-2,0,2,2,2,1,0,1,0,19,+24
J. PooleJ. PooleSG,29,8-19,5-9,1-1,0,1,1,5,0,0,2,2,22,+38
N. BjelicaN. BjelicaPF,24,3-5,0-2,0-0,0,11,11,7,0,1,0,2,6,+26
J. KumingaJ. KumingaPF,26,10-12,2-4,3-4,0,3,3,3,1,3,0,5,25,+22
A. IguodalaA. IguodalaF,11,1-3,1-2,2-2,0,0,0,3,4,1,1,0,5,+12
J. Toscano-AndersonJ. Toscano-AndersonSF,14,3-6,1-3,0-0,0,1,1,1,0,0,1,1,7,+8
D. LeeD. LeeSG,27,4-8,1-4,2-2,1,4,5,0,1,0,1,1,11,+20
C. ChiozzaC. ChiozzaG,12,1-1,1-1,0-0,0,1,1,2,0,0,1,1,3,+2
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,29,5-10,0-0,7-7,0,2,2,7,1,0,1,1,17,-31
T. Brown Jr.T. Brown Jr.SF,27,0-3,0-2,0-0,0,1,1,3,0,0,1,2,0,-26
N. VucevicN. VucevicC,30,9-13,1-4,0-0,2,12,14,5,0,3,2,1,19,-21
L. BallL. BallPG,24,5-12,4-10,1-1,1,1,2,3,0,0,5,3,15,-22
Z. LaVineZ. LaVineSG,4,0-0,0-0,0-0,1,0,1,0,0,0,1,1,0,-4
A. McKinnieA. McKinnieF,19,3-7,0-2,1-2,1,2,3,0,0,1,0,2,7,-12
T. BradleyT. BradleyC,15,0-4,0-0,2-2,2,1,3,2,0,1,1,0,2,-21
M. SimonovicM. SimonovicC,7,3-5,1-2,1-3,2,2,4,0,1,0,0,1,8,-1
C. WhiteC. WhitePG,29,9-17,2-9,0-0,0,1,1,1,1,0,2,2,20,-28
D. DotsonD. DotsonPG,8,1-4,0-2,0-1,0,0,0,2,0,0,0,2,2,-3
M. ThomasM. ThomasSG,18,2-7,2-6,0-0,0,3,3,3,1,0,1,0,6,-12
A. DosunmuA. DosunmuSG,32,0-5,0-1,0-2,1,1,2,0,0,0,0,4,0,-29
