DEN,MIA,2
DEN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
Je. GreenJe. GreenPF,31,5-8,1-3,1-2,0,3,3,0,0,0,2,2,12,+15
A. GordonA. GordonPF,38,6-11,2-4,6-8,0,4,4,5,0,0,2,1,20,+18
W. BartonW. BartonSF,33,4-7,4-6,2-2,0,5,5,4,0,0,3,1,14,+4
N. JokicN. JokicC,33,9-14,1-2,5-6,3,12,15,7,1,0,1,2,24,+17
M. MorrisM. MorrisPG,28,5-9,1-4,0-0,0,4,4,6,0,0,0,1,11,+15
Z. NnajiZ. NnajiPF,11,1-2,1-1,0-0,0,1,1,1,0,0,0,3,3,-3
V. CancarV. CancarSF,4,0-1,0-0,0-0,0,0,0,0,0,0,1,2,0,-14
B. BolB. BolC,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-8
F. CampazzoF. CampazzoPG,24,4-7,2-3,0-1,1,0,1,5,0,1,2,2,10,-3
M. HowardM. HowardPG,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-8
B. HylandB. HylandPG,21,6-9,5-8,2-2,0,0,0,3,1,0,2,3,19,+8
A. RiversA. RiversSG,16,3-5,1-3,0-0,1,1,2,1,0,0,0,1,7,+4
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,32,4-9,0-4,0-0,0,6,6,2,1,0,0,1,8,-11
C. MartinC. MartinSF,33,8-15,2-4,0-0,1,3,4,1,0,0,0,2,18,0
B. AdebayoB. AdebayoC,35,11-19,0-0,2-4,6,7,13,6,0,0,5,5,24,-9
K. LowryK. LowryPG,36,5-9,2-5,5-6,1,1,2,14,0,0,1,3,17,-11
D. RobinsonD. RobinsonSG,29,1-9,1-9,0-0,0,2,2,3,0,0,0,3,3,-14
K. OkpalaK. OkpalaSF,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+8
D. DedmonD. DedmonC,11,3-5,0-1,2-4,3,3,6,0,0,1,1,2,8,-8
O. YurtsevenO. YurtsevenC,2,0-0,0-0,0-0,0,2,2,0,0,0,0,0,0,+8
G. VincentG. VincentPG,29,5-13,4-9,0-0,1,0,1,3,1,0,2,0,14,-1
M. StrusM. StrusSG,31,6-12,6-12,1-1,0,2,2,3,0,0,0,2,19,-7
