BKN,LAL,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. ClaxtonN. ClaxtonPF,32,4-9,0-0,1-2,1,5,6,3,0,4,0,1,9,+15
B. BrownB. BrownSF,37,6-9,0-1,4-4,0,6,6,4,1,0,1,4,16,+17
P. MillsP. MillsPG,36,11-17,8-13,4-4,0,2,2,7,1,0,0,4,34,+19
J. HardenJ. HardenSG,39,10-25,3-8,13-17,2,8,10,10,1,3,4,5,36,+5
D. BembryD. BembrySG,27,6-8,3-3,0-0,0,5,5,1,1,1,2,4,15,+9
P. MillsapP. MillsapPF,6,0-1,0-0,0-0,0,1,1,0,0,0,0,1,0,-5
B. GriffinB. GriffinPF,11,0-3,0-0,0-0,1,1,2,1,0,0,0,1,0,0
J. JohnsonJ. JohnsonPF,25,4-9,0-2,0-0,1,3,4,3,1,1,0,1,8,-1
J. CarterJ. CarterPG,14,1-6,0-4,0-0,1,2,3,1,1,0,1,0,2,-20
L. GallowayL. GallowaySG,14,1-2,0-1,0-0,0,2,2,1,0,0,2,4,2,-4
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,40,14-25,3-9,8-9,1,8,9,7,3,1,3,2,39,+9
D. HowardD. HowardC,6,0-1,0-0,2-2,2,1,3,0,0,0,1,1,2,-10
R. WestbrookR. WestbrookPG,37,4-20,0-3,5-6,5,7,12,11,1,0,3,5,13,-23
W. EllingtonW. EllingtonSG,14,1-4,1-3,0-0,1,2,3,0,0,0,0,1,3,-20
T. Horton-TuckerT. Horton-TuckerSG,30,5-11,0-1,4-4,0,2,2,2,1,0,2,4,14,-15
C. AnthonyC. AnthonyPF,39,6-15,2-7,3-4,3,8,11,4,2,3,2,1,17,+10
S. JohnsonS. JohnsonPF,27,2-4,1-3,2-2,0,1,1,1,1,0,0,5,7,+6
D. CollisonD. CollisonPG,12,0-3,0-2,0-0,0,2,2,1,0,0,0,3,0,-1
M. MonkM. MonkSG,35,8-13,3-7,1-1,0,4,4,3,0,1,2,1,20,+9
