LAC,MIN,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,29,5-7,2-4,0-1,2,6,8,1,1,0,0,2,12,+15
I. ZubacI. ZubacC,31,5-7,0-0,4-6,4,10,14,0,2,1,5,2,14,+11
R. JacksonR. JacksonPG,37,8-16,2-8,2-2,1,3,4,4,0,0,2,2,20,+14
E. BledsoeE. BledsoeSG,29,2-13,0-4,5-5,1,5,6,4,3,0,0,2,9,+2
P. GeorgeP. GeorgeSG,38,4-20,0-7,13-14,0,10,10,6,3,0,6,4,21,+18
J. WinslowJ. WinslowPF,3,0-0,0-0,0-0,0,2,2,1,0,0,1,0,0,+2
I. HartensteinI. HartensteinC,15,3-6,0-0,1-2,4,3,7,0,1,3,0,2,7,+10
T. MannT. MannSG,30,6-12,0-2,1-2,3,3,6,1,1,0,1,1,13,+9
L. KennardL. KennardSG,21,3-5,2-3,0-0,0,4,4,1,0,0,1,1,8,+15
A. CoffeyA. CoffeySG,3,0-1,0-0,0-0,0,1,1,0,0,0,1,0,0,+2
B. Boston Jr.B. Boston Jr.SG,3,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,+2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. PrinceT. PrincePF,24,2-8,1-5,0-0,2,5,7,2,0,0,1,3,5,-13
J. McDanielsJ. McDanielsPF,13,2-3,1-1,0-0,1,1,2,1,0,1,1,6,5,0
A. EdwardsA. EdwardsSF,32,7-22,3-12,0-1,0,1,1,3,2,3,2,4,17,+1
K. TownsK. TownsC,32,7-11,3-5,3-3,1,7,8,0,1,0,6,5,20,-28
P. BeverleyP. BeverleyPG,27,2-6,1-2,0-0,0,4,4,3,0,0,2,6,5,-23
J. VanderbiltJ. VanderbiltPF,22,1-3,0-1,0-0,3,5,8,0,1,2,3,5,2,-7
N. KnightN. KnightF,3,0-0,0-0,2-2,0,1,1,0,0,0,0,0,2,-2
J. LaymanJ. LaymanSF,3,0-0,0-0,0-0,0,1,1,0,1,0,0,0,0,-2
N. ReidN. ReidC,16,3-6,2-3,0-1,0,5,5,2,0,1,2,3,8,+8
J. McLaughlinJ. McLaughlinPG,19,1-7,0-4,0-0,0,3,3,5,1,0,2,0,2,-2
M. BeasleyM. BeasleySG,36,6-18,6-16,0-0,0,1,1,1,1,0,1,1,18,-28
J. NowellJ. NowellSG,9,0-3,0-1,0-0,0,0,0,0,1,0,0,0,0,-2
L. BolmaroL. BolmaroSG,3,0-2,0-2,0-0,0,1,1,0,0,0,1,0,0,-2
