MIN,MEM,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,30,4-5,0-0,0-0,4,9,13,0,0,0,2,5,8,-5
A. EdwardsA. EdwardsSF,38,9-20,5-11,7-7,0,2,2,4,1,0,3,2,30,-2
K. TownsK. TownsC,40,11-17,2-6,1-1,2,7,9,3,1,2,4,4,25,-2
P. BeverleyP. BeverleyPG,30,1-9,0-5,1-2,2,6,8,6,2,2,1,3,3,-3
D. RussellD. RussellPG,35,11-19,6-11,1-2,0,3,3,6,0,1,2,6,29,-3
T. PrinceT. PrincePF,10,1-2,0-1,0-0,1,0,1,1,0,0,0,1,2,0
J. McDanielsJ. McDanielsPF,19,2-7,0-3,0-0,2,3,5,0,0,1,1,2,4,-14
J. OkogieJ. OkogieSF,3,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,+5
N. ReidN. ReidC,11,1-8,1-3,1-2,0,2,2,0,0,2,2,0,4,-6
M. BeasleyM. BeasleySG,24,1-8,1-7,0-0,1,2,3,3,0,0,0,3,3,-10
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,33,6-10,2-3,6-10,1,4,5,1,1,5,2,3,20,+6
K. AndersonK. AndersonSF,23,3-7,0-0,0-2,2,4,6,3,0,1,1,1,6,-8
J. MorantJ. MorantPG,32,5-16,0-7,6-7,3,5,8,9,0,0,4,3,16,+5
D. BaneD. BaneSG,32,5-12,2-8,9-9,0,3,3,2,4,0,5,2,21,+10
Z. WilliamsZ. WilliamsSG,18,2-5,0-2,1-1,0,0,0,0,1,0,0,1,5,-7
B. ClarkeB. ClarkePF,26,6-10,0-0,2-2,4,4,8,1,0,1,0,1,14,+16
X. TillmanX. TillmanC,15,3-8,0-1,0-4,1,1,2,0,2,0,0,1,6,+2
T. JonesT. JonesPG,16,3-7,0-3,0-0,0,4,4,2,0,0,1,0,6,+3
J. KoncharJ. KoncharSG,30,6-7,3-4,0-0,3,14,17,3,0,0,0,3,15,+15
D. MeltonD. MeltonSG,16,3-10,1-4,0-0,2,1,3,1,2,0,0,0,7,-2
