PHI,IND,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,35,10-22,3-4,9-10,2,9,11,3,0,0,4,1,32,+2
D. GreenD. GreenSF,22,4-6,2-2,4-4,3,1,4,0,3,0,1,3,14,-3
A. DrummondA. DrummondC,31,4-12,0-0,3-6,8,8,16,2,1,1,1,2,11,+11
T. MaxeyT. MaxeyPG,43,10-15,3-4,1-1,1,1,2,3,0,0,1,5,24,-4
S. CurryS. CurrySG,33,3-10,2-5,3-3,2,2,4,5,1,0,3,3,11,+1
G. NiangG. NiangSF,26,2-7,0-3,2-2,1,2,3,1,4,0,2,2,6,-9
P. ReedP. ReedSF,7,0-1,0-0,0-0,0,1,1,1,0,1,1,1,0,-10
C. BasseyC. BasseyC,4,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0,-1
S. MiltonS. MiltonSG,22,2-8,0-1,3-3,0,1,1,0,0,0,1,4,7,-2
F. KorkmazF. KorkmazSG,18,3-8,2-4,0-0,1,2,3,0,2,0,0,0,8,-10
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,30,8-11,2-3,0-0,4,8,12,5,0,0,1,3,18,+5
M. TurnerM. TurnerC,35,8-12,2-5,2-3,0,2,2,0,2,6,2,4,20,-4
M. BrogdonM. BrogdonPG,37,4-13,1-4,4-6,0,10,10,10,0,0,3,1,13,-4
C. LeVertC. LeVertSG,25,5-10,1-2,1-2,0,2,2,3,0,1,3,2,12,-3
C. DuarteC. DuarteSG,27,3-6,1-2,0-0,2,3,5,3,2,0,2,1,7,-6
J. HolidayJ. HolidaySF,28,9-11,6-8,3-4,0,2,2,1,0,0,1,3,27,+6
T. CraigT. CraigSF,11,0-0,0-0,0-0,0,0,0,1,1,0,1,3,0,+16
T.J. McConnellT.J. McConnellPG,22,4-9,0-1,0-0,0,0,0,9,1,1,2,2,8,+10
K. MartinK. MartinSG,25,6-10,1-3,0-0,1,3,4,1,1,2,0,2,13,+5
