HOU,LAL,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,18,3-7,0-2,0-0,1,5,6,1,0,2,3,2,6,-11
D. TheisD. TheisC,21,1-5,0-2,1-2,1,3,4,0,0,0,0,2,3,-12
C. WoodC. WoodC,35,7-15,1-6,1-7,1,12,13,2,0,0,3,2,16,-15
K. Porter Jr.K. Porter Jr.SG,36,6-13,1-5,0-1,4,5,9,4,2,0,6,3,13,-5
J. GreenJ. GreenSG,32,2-8,0-4,3-6,0,5,5,5,1,0,4,2,7,-7
U. GarubaU. GarubaPF,1,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,+4
K. Martin Jr.K. Martin Jr.F,16,6-8,0-1,0-0,0,4,4,1,1,0,1,2,12,+8
D. NwabaD. NwabaSF,16,0-2,0-0,0-0,0,4,4,0,0,0,1,1,0,-9
A. SengunA. SengunC,20,3-7,0-1,5-6,2,5,7,2,3,0,4,3,11,-3
D.J. AugustinD.J. AugustinPG,11,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0,-9
E. GordonE. GordonSG,30,4-10,4-6,5-7,0,2,2,2,1,1,3,1,17,+1
A. BrooksA. BrooksSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+4
J. ChristopherJ. ChristopherSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+4
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,33,7-17,0-1,2-2,6,7,13,2,1,1,3,3,16,+6
L. JamesL. JamesSF,35,6-19,0-6,3-4,1,6,7,8,4,1,2,0,15,+7
K. BazemoreK. BazemoreSF,27,3-7,2-3,1-2,0,2,2,1,3,0,1,3,9,+4
R. WestbrookR. WestbrookPG,35,9-22,2-4,0-1,1,7,8,9,1,0,2,4,20,+25
A. BradleyA. BradleyPG,30,1-5,0-4,0-0,0,3,3,0,3,1,1,2,2,-5
C. AnthonyC. AnthonyPF,25,8-14,5-8,2-4,0,3,3,0,2,4,0,2,23,+7
D. JordanD. JordanC,17,4-4,0-0,0-0,1,2,3,2,1,2,0,4,8,+3
M. MonkM. MonkSG,19,0-6,0-4,0-0,1,1,2,0,0,0,0,0,0,-2
A. ReavesA. ReavesSG,20,1-2,0-1,0-0,0,2,2,0,0,0,3,2,2,+5
