MIN,ATL,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,21,4-7,0-0,2-2,5,3,8,3,3,0,1,6,10,-5
A. EdwardsA. EdwardsSF,24,7-16,4-10,2-2,2,3,5,0,0,0,0,2,20,-1
K. TownsK. TownsC,34,6-13,1-5,4-6,1,9,10,7,2,1,4,6,17,-11
P. BeverleyP. BeverleyPG,6,0-2,0-0,0-0,1,0,1,2,0,0,0,0,0,+9
D. RussellD. RussellPG,35,10-18,5-13,6-9,0,2,2,5,2,1,4,2,31,+2
T. PrinceT. PrincePF,20,2-3,1-1,0-0,0,3,3,1,1,0,1,0,5,-5
J. McDanielsJ. McDanielsPF,17,2-5,0-0,0-0,0,1,1,0,1,0,1,3,4,-20
J. OkogieJ. OkogieSF,14,0-4,0-1,3-4,2,1,3,0,1,0,0,2,3,-4
N. ReidN. ReidC,21,2-7,0-1,3-4,3,3,6,1,0,1,2,1,7,+4
M. BeasleyM. BeasleySG,31,6-16,4-12,0-1,1,2,3,1,0,0,0,0,16,-7
J. NowellJ. NowellSG,17,3-6,2-3,1-1,1,2,3,1,0,0,0,2,9,-22
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,33,7-16,0-2,3-4,4,8,12,3,2,2,2,6,17,+6
O. OkongwuO. OkongwuPF,34,5-8,0-0,7-9,2,6,8,1,1,5,0,1,17,+19
D. HunterD. HunterSF,34,9-16,3-7,1-2,1,4,5,1,1,0,2,5,22,+10
T. YoungT. YoungPG,36,10-17,6-10,11-11,0,5,5,14,1,0,5,1,37,+11
K. HuerterK. HuerterSG,38,5-9,2-5,0-0,0,1,1,6,0,0,1,4,12,+12
D. GallinariD. GallinariPF,25,5-10,3-7,2-2,1,5,6,1,0,0,1,1,15,0
K. Knox IIK. Knox IIF,3,1-2,0-1,0-0,0,0,0,0,0,0,0,0,2,0
G. DiengG. DiengC,4,0-0,0-0,0-0,0,0,0,1,0,1,0,3,0,-1
L. WilliamsL. WilliamsSG,15,1-5,0-4,5-5,0,2,2,4,1,0,0,1,7,+1
D. WrightD. WrightSG,19,2-3,1-2,0-0,0,0,0,3,1,1,0,1,5,+2
