DET,DAL,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,30,5-16,1-6,4-7,0,4,4,1,1,0,0,2,15,-11
S. BeyS. BeySF,31,1-11,1-7,0-0,0,3,3,6,1,1,0,2,3,-19
I. StewartI. StewartC,29,6-9,0-0,2-3,5,10,15,1,1,0,0,3,14,-9
C. JosephC. JosephPG,27,1-4,1-1,0-0,1,2,3,1,0,0,3,3,3,-3
H. DialloH. DialloSG,26,6-14,1-4,5-6,1,4,5,1,1,0,1,3,18,-3
K. OlynykK. OlynykPF,19,3-11,0-3,1-1,2,1,3,4,0,0,2,1,7,-21
T. LylesT. LylesPF,9,1-2,0-1,0-0,1,1,2,1,0,1,0,1,2,-5
F. JacksonF. JacksonPG,25,3-8,1-6,1-2,1,3,4,2,0,0,0,2,8,-30
K. HayesK. HayesPG,21,3-5,0-1,0-0,1,1,2,2,1,0,8,4,6,-27
R. McGruderR. McGruderG,13,0-1,0-0,0-0,0,0,0,1,0,0,0,2,0,-8
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,29,4-6,2-3,1-1,1,6,7,3,2,0,2,2,11,+16
R. BullockR. BullockSF,29,4-9,4-8,0-0,0,4,4,1,0,0,0,1,12,+24
D. PowellD. PowellC,20,4-6,0-0,2-3,4,3,7,1,0,0,0,2,10,+9
J. BrunsonJ. BrunsonPG,26,7-11,2-4,5-5,0,1,1,4,0,0,1,1,21,+13
L. DoncicL. DoncicPG,33,9-18,5-9,10-14,0,7,7,11,1,2,5,3,33,+35
M. KleberM. KleberPF,18,2-2,1-1,0-0,0,7,7,1,0,1,0,1,5,+29
M. ChrissM. ChrissSF,15,0-6,0-1,0-0,1,2,3,0,3,0,2,2,0,+1
M. BrownM. BrownC,4,0-0,0-0,0-0,0,2,2,1,0,1,0,0,0,0
T. BurkeT. BurkePG,21,7-12,4-6,0-0,0,3,3,1,1,0,3,2,18,+2
F. NtilikinaF. NtilikinaPG,16,2-5,0-2,0-0,0,3,3,1,0,1,0,2,4,+6
J. GreenJ. GreenSG,21,1-2,0-0,0-0,0,3,3,0,3,0,0,2,2,+20
T. PinsonT. PinsonG,9,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,-5
