BOS,UTAH,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,38,12-25,2-11,11-11,1,5,6,5,0,1,0,1,37,-5
A. HorfordA. HorfordC,34,8-15,3-8,2-2,1,5,6,9,1,1,1,3,21,-18
R. Williams IIIR. Williams IIIC,15,3-3,0-0,2-2,2,3,5,0,0,1,0,2,8,+1
M. SmartM. SmartPG,37,5-11,3-5,2-2,1,1,2,2,4,0,0,4,15,-17
SchröderSchröder PG,39,10-21,3-8,3-3,0,2,2,3,1,0,2,2,26,-4
G. WilliamsG. WilliamsPF,27,2-3,2-3,0-0,0,1,1,3,0,0,2,5,6,+9
A. NesmithA. NesmithSF,6,0-0,0-0,0-0,0,2,2,0,0,0,0,2,0,-4
E. FreedomE. FreedomC,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,-1
J. RichardsonJ. RichardsonSG,29,4-8,1-3,2-2,0,3,3,1,2,0,1,3,11,-1
R. LangfordR. LangfordSG,11,3-4,0-1,0-0,0,2,2,0,1,0,0,0,6,+5
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,32,4-4,2-2,2-2,3,7,10,5,0,0,2,2,12,+3
B. BogdanovicB. BogdanovicSF,31,5-10,4-7,2-2,0,3,3,2,1,0,0,2,16,+10
R. GobertR. GobertC,35,5-5,0-0,8-10,3,9,12,0,1,2,4,5,18,+17
M. ConleyM. ConleyPG,32,9-13,7-7,4-5,1,3,4,7,0,1,3,4,29,+21
D. MitchellD. MitchellSG,33,12-22,6-14,4-4,0,1,1,6,0,0,2,2,34,+12
R. GayR. GaySF,17,2-7,2-7,0-0,0,4,4,1,0,0,1,3,6,-3
H. WhitesideH. WhitesideC,13,1-1,0-0,0-0,1,2,3,1,0,0,1,3,2,-10
J. ClarksonJ. ClarksonPG,21,4-13,3-9,0-0,0,2,2,2,1,0,1,3,11,-7
J. InglesJ. InglesSG,22,3-5,3-5,0-0,0,3,3,2,0,0,3,3,9,+3
T. ForrestT. ForrestSG,4,0-1,0-0,0-0,1,1,2,0,0,0,2,0,0,-11
