LAC,POR,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,26,1-6,0-4,0-0,1,8,9,3,0,1,0,1,2,-2
I. ZubacI. ZubacC,22,1-5,0-0,1-2,2,3,5,1,0,2,1,2,3,-16
R. JacksonR. JacksonPG,34,3-12,2-8,0-0,0,4,4,4,1,0,2,1,8,-11
E. BledsoeE. BledsoeSG,22,1-6,1-3,0-0,0,0,0,1,2,0,3,1,3,-9
P. GeorgeP. GeorgeSG,34,15-24,6-9,6-9,1,7,8,2,1,1,4,2,42,-10
J. WinslowJ. WinslowPF,3,0-2,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
I. HartensteinI. HartensteinC,20,2-3,0-0,0-2,0,3,3,1,0,1,1,5,4,+1
T. MannT. MannSG,29,3-8,1-3,2-3,1,4,5,4,1,0,1,1,9,-16
L. KennardL. KennardSG,33,6-15,4-11,0-0,0,4,4,1,2,0,0,0,16,-17
A. CoffeyA. CoffeySG,14,2-6,1-4,0-0,1,4,5,0,0,0,0,1,5,-9
J. ScrubbJ. ScrubbSG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,33,3-6,3-6,0-0,1,7,8,0,2,0,0,3,9,+5
N. PowellN. PowellSF,24,4-10,4-6,0-0,0,3,3,1,0,1,0,0,12,+27
J. NurkicJ. NurkicC,23,6-14,0-1,2-4,6,11,17,3,2,1,3,4,14,+22
D. LillardD. LillardPG,34,9-17,5-7,2-2,1,3,4,6,1,0,6,3,25,+9
C. McCollumC. McCollumSG,32,6-18,2-7,0-0,0,1,1,1,1,2,3,3,14,+11
L. Nance Jr.L. Nance Jr.PF,16,1-2,0-0,1-2,1,9,10,2,0,0,0,0,3,+15
BrownBrown PF,3,1-1,0-0,0-0,1,0,1,1,0,1,0,0,2,+3
N. LittleN. LittleSF,24,2-7,2-3,2-2,2,6,8,1,1,0,0,0,8,-8
C. ZellerC. ZellerC,20,3-7,0-2,3-5,4,3,7,2,1,1,1,4,9,-2
D. Smith Jr.D. Smith Jr.PG,3,2-3,1-1,0-1,0,0,0,0,0,0,0,0,5,+3
A. SimonsA. SimonsSG,24,2-11,1-7,0-0,0,3,3,4,0,0,0,2,5,+7
C. EllebyC. EllebySG,3,2-2,1-1,0-0,0,1,1,0,0,0,1,0,5,+3
