BOS,LAL,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,34,13-22,5-7,3-5,2,6,8,3,1,1,5,2,34,-8
A. HorfordA. HorfordC,30,3-9,1-5,0-0,1,7,8,2,2,0,0,0,7,+4
R. Williams IIIR. Williams IIIC,25,5-7,0-0,3-4,3,1,4,1,1,1,1,1,13,-20
M. SmartM. SmartPG,33,2-7,0-2,2-3,1,3,4,6,3,0,3,3,6,-6
SchröderSchröder PG,32,1-6,0-3,8-10,0,1,1,5,1,0,1,2,10,-8
G. WilliamsG. WilliamsPF,14,0-2,0-1,1-2,0,1,1,0,0,1,2,2,1,-21
HernangómezHernangómez F,5,0-3,0-3,0-0,0,3,3,1,0,0,0,0,0,+4
A. NesmithA. NesmithSF,14,4-8,1-3,0-0,0,0,0,0,0,0,0,3,9,+4
E. FreedomE. FreedomC,9,0-0,0-0,0-0,0,3,3,1,0,1,0,0,0,-5
P. PritchardP. PritchardPG,12,2-6,2-5,0-0,0,1,1,5,0,0,1,0,6,+1
J. RichardsonJ. RichardsonSG,16,4-9,1-4,2-4,0,0,0,2,0,0,0,2,11,-13
R. LangfordR. LangfordSG,17,2-3,0-0,1-1,0,1,1,1,0,0,0,1,5,-7
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,35,7-13,0-0,3-4,4,12,16,3,2,2,3,3,17,+17
L. JamesL. JamesSF,36,13-19,2-5,2-2,2,2,4,5,0,0,3,2,30,+18
R. WestbrookR. WestbrookPG,36,9-16,1-4,5-6,1,2,3,11,1,0,4,2,24,+11
A. BradleyA. BradleyPG,24,2-6,1-2,0-0,1,2,3,0,0,0,1,1,5,+4
T. Horton-TuckerT. Horton-TuckerSG,35,5-14,0-5,2-3,0,6,6,4,2,1,3,3,12,+16
C. AnthonyC. AnthonyPF,21,4-11,0-4,1-2,3,5,8,0,1,0,0,3,9,+2
K. BazemoreK. BazemoreSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
D. HowardD. HowardC,13,2-4,0-0,0-0,2,6,8,0,0,1,0,1,4,-2
W. EllingtonW. EllingtonSG,14,2-4,2-4,0-0,0,1,1,0,0,0,0,3,6,+3
M. MonkM. MonkSG,20,4-6,2-3,0-0,0,2,2,2,1,0,0,3,10,+12
A. ReavesA. ReavesSG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
