ATL,LAC,2
ATL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CollinsJ. CollinsPF,34,3-9,0-0,3-5,1,6,7,0,0,0,1,1,9,-13
O. OkongwuO. OkongwuPF,38,3-4,0-0,3-4,3,7,10,2,0,0,3,5,9,-1
T. YoungT. YoungPG,34,8-21,1-6,2-2,1,2,3,7,2,1,3,0,19,-14
B. BogdanovicB. BogdanovicSG,31,8-16,3-8,0-0,0,6,6,3,2,0,1,2,19,-2
K. HuerterK. HuerterSG,35,4-12,1-6,2-2,0,2,2,2,1,1,2,2,11,-9
D. GallinariD. GallinariPF,18,2-5,0-1,4-4,0,3,3,1,0,0,0,2,8,-18
C. ReddishC. ReddishSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-9
J. JohnsonJ. JohnsonSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+6
D. WrightD. WrightSG,18,2-3,0-0,0-0,0,4,4,4,0,0,3,0,4,-7
T. Luwawu-CabarrotT. Luwawu-CabarrotSG,23,5-8,2-5,2-2,1,3,4,0,1,0,0,2,14,-4
S. MaysS. MaysSG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+6
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,30,4-9,2-6,0-0,1,7,8,3,1,1,1,1,10,+18
M. Morris Sr.M. Morris Sr.SF,25,6-14,1-3,2-2,0,2,2,1,0,0,2,4,15,+4
I. ZubacI. ZubacC,25,3-4,0-0,2-2,5,8,13,3,0,0,0,1,8,+8
R. JacksonR. JacksonPG,21,5-14,2-4,0-0,1,2,3,3,1,0,3,2,12,-6
A. CoffeyA. CoffeySG,33,8-12,5-8,0-0,1,4,5,3,0,0,1,3,21,+16
W. GabrielW. GabrielF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-6
S. IbakaS. IbakaC,21,7-8,2-3,0-0,1,1,2,2,0,1,3,3,16,+11
X. MoonX. MoonPG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-4
E. BledsoeE. BledsoeSG,26,6-9,0-2,0-1,0,1,1,7,2,0,1,1,12,+23
T. MannT. MannSG,33,5-13,0-2,0-0,2,5,7,1,0,1,0,2,10,+17
B. Boston Jr.B. Boston Jr.SG,16,0-6,0-3,2-2,1,3,4,1,0,1,1,0,2,-4
K. JohnsonK. JohnsonSG,2,0-2,0-1,0-0,0,0,0,0,1,0,0,0,0,-6
J. ScrubbJ. ScrubbSG,2,0-1,0-1,0-0,1,1,2,0,0,0,0,0,0,-6
