NO,PHI,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. TempleG. TempleSF,25,1-4,0-2,0-0,0,5,5,3,0,1,1,3,2,-6
H. JonesH. JonesSF,39,5-12,1-3,1-1,2,4,6,4,1,2,1,2,12,-5
W. HernangomezW. HernangomezC,30,11-15,1-2,6-7,5,5,10,1,0,1,2,3,29,-4
J. AlvaradoJ. AlvaradoPG,33,4-11,1-2,2-4,0,3,3,5,2,2,0,4,11,-3
N. Alexander-WalkerN. Alexander-WalkerSG,37,11-22,5-9,4-7,0,4,4,5,0,1,1,3,31,-8
G. ClarkG. ClarkF,13,1-1,1-1,0-0,2,2,4,1,0,0,1,4,3,-8
N. MarshallN. MarshallSF,22,1-4,0-1,2-2,0,1,1,1,1,0,1,1,4,-2
J. HayesJ. HayesC,22,6-10,0-1,3-5,2,3,5,1,1,0,1,4,15,-6
T. SatoranskyT. SatoranskySG,19,0-4,0-1,0-0,0,1,1,5,0,0,0,1,0,-8
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,39,13-19,3-3,4-4,1,10,11,2,1,2,3,1,33,+6
J. EmbiidJ. EmbiidC,33,12-24,0-3,18-20,6,8,14,4,0,4,3,5,42,+6
T. MaxeyT. MaxeyPG,35,4-10,2-4,0-0,0,3,3,5,0,0,1,4,10,+8
M. ThybulleM. ThybulleSG,33,1-5,0-3,1-1,3,1,4,3,2,1,0,2,3,+6
F. KorkmazF. KorkmazSG,37,3-10,2-7,5-5,1,2,3,2,0,1,0,1,13,+5
G. NiangG. NiangSF,21,2-5,1-3,1-1,0,1,1,6,0,0,2,4,6,+6
A. DrummondA. DrummondC,15,2-4,0-1,0-0,1,4,5,1,1,0,0,2,4,+4
I. JoeI. JoeSG,22,2-6,2-6,0-0,1,1,2,3,0,0,1,2,6,+6
C. Brown Jr.C. Brown Jr.G,4,0-1,0-1,0-0,1,0,1,0,0,0,0,1,0,+3
