PHX,SA,2
PHX
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. CrowderJ. CrowderPF,25,2-5,2-5,0-0,0,3,3,1,2,0,0,3,6,-14
M. BridgesM. BridgesSF,36,2-4,0-0,1-1,1,5,6,3,2,0,1,4,5,0
D. AytonD. AytonC,33,10-16,0-0,1-2,5,9,14,3,1,0,2,2,21,-6
C. PaulC. PaulPG,31,6-12,0-2,0-0,0,2,2,4,1,0,3,1,12,-14
D. BookerD. BookerSG,34,7-17,4-7,5-6,1,2,3,4,0,0,4,3,23,+1
C. JohnsonC. JohnsonSF,23,1-6,1-3,0-0,1,2,3,2,1,0,1,0,3,+18
J. McGeeJ. McGeeC,15,7-9,0-0,0-0,3,5,8,0,1,0,4,4,14,+11
C. PayneC. PaynePG,20,6-12,2-5,6-7,0,3,3,3,1,0,0,0,20,+14
L. ShametL. ShametSG,23,4-7,3-5,0-0,0,2,2,5,1,0,0,1,11,+10
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. Bates-DiopK. Bates-DiopSF,19,3-3,0-0,0-0,2,4,6,0,1,1,3,1,6,+6
K. JohnsonK. JohnsonSF,27,4-7,0-0,0-2,1,4,5,1,0,0,2,0,8,+3
J. PoeltlJ. PoeltlC,31,7-9,0-0,1-6,5,4,9,2,0,0,2,4,15,+10
D. WhiteD. WhitePG,40,8-17,1-5,2-2,1,3,4,4,2,2,0,2,19,+9
D. MurrayD. MurrayPG,37,9-22,0-3,0-1,0,10,10,11,3,1,1,2,18,+2
T. YoungT. YoungPF,5,2-4,0-0,0-0,1,0,1,0,0,0,0,0,4,-5
D. EubanksD. EubanksPF,12,1-2,0-1,4-4,0,1,1,1,1,0,2,3,6,-8
T. JonesT. JonesPG,9,3-3,0-0,1-1,0,1,1,1,0,0,1,1,7,-6
B. ForbesB. ForbesSG,7,0-1,0-1,0-0,0,0,0,0,0,0,1,1,0,-10
L. Walker IVL. Walker IVSG,22,5-13,1-4,0-0,0,4,4,2,0,0,2,2,11,-6
D. VassellD. VassellSG,30,7-12,3-6,0-0,1,2,3,1,2,0,1,0,17,-15
