PHI,TOR,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,36,3-12,0-1,13-14,1,11,12,10,2,1,5,5,19,+1
J. EmbiidJ. EmbiidC,34,11-16,2-3,12-14,2,9,11,4,1,1,2,2,36,-4
T. MaxeyT. MaxeyPG,36,2-11,1-4,0-0,0,2,2,1,0,0,1,0,5,+1
S. CurryS. CurrySG,34,3-8,2-4,4-4,1,3,4,5,0,0,0,2,12,+4
M. ThybulleM. ThybulleSG,37,3-7,1-3,0-0,1,3,4,0,0,1,0,4,7,-6
G. NiangG. NiangSF,22,7-10,5-8,0-0,0,3,3,2,0,0,0,2,19,+12
P. ReedP. ReedSF,14,0-1,0-0,3-6,2,1,3,1,1,1,0,2,3,+9
F. KorkmazF. KorkmazSG,16,4-9,2-4,0-0,1,2,3,0,1,0,0,1,10,+7
T. JohnsonT. JohnsonG,11,1-3,1-3,0-0,0,0,0,0,1,0,0,0,3,+1
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,42,11-21,0-4,6-6,3,3,6,8,1,1,3,4,28,+2
C. BoucherC. BoucherPF,38,10-14,5-7,3-4,4,15,19,0,2,2,1,5,28,-6
Y. WatanabeY. WatanabeSF,31,4-6,2-3,0-0,1,3,4,2,0,0,2,5,10,-19
M. FlynnM. FlynnPG,32,2-12,2-8,0-0,1,3,4,3,0,0,1,1,6,+2
G. Trent Jr.G. Trent Jr.SG,41,6-24,4-13,3-5,0,1,1,7,2,0,3,5,19,-10
D.J. WilsonD.J. WilsonF,13,2-3,0-1,5-6,0,6,6,0,0,0,0,3,9,+12
D. OturuD. OturuC,6,0-0,0-0,0-0,0,2,2,0,0,2,0,1,0,-7
S. MykhailiukS. MykhailiukSG,29,3-6,2-4,1-1,0,0,0,3,1,0,0,0,9,+1
T. WatersT. WatersG,7,0-1,0-1,0-0,0,1,1,1,1,0,0,0,0,0
