CLE,BOS,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,23,2-5,0-2,2-2,1,2,3,0,0,0,2,1,6,-16
L. MarkkanenL. MarkkanenPF,33,2-12,0-5,3-3,3,6,9,0,0,1,1,1,7,-10
T. FallT. FallC,19,2-5,0-0,0-0,3,7,10,0,0,2,1,1,4,-6
R. RubioR. RubioPG,31,2-12,1-5,3-4,1,4,5,6,3,0,4,1,8,-20
D. GarlandD. GarlandPG,40,11-22,2-8,4-4,0,2,2,6,3,0,3,0,28,-6
K. LoveK. LovePF,23,6-13,1-5,5-7,5,7,12,3,1,0,1,4,18,-5
J. AndersonJ. AndersonF,2,1-1,1-1,1-2,0,0,0,0,0,0,0,0,4,+5
T. ScottT. ScottF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+5
C. OsmanC. OsmanSF,31,5-14,1-7,2-2,0,6,6,1,1,0,1,3,13,-7
L. KornetL. KornetC,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,+5
D. ValentineD. ValentineSG,26,3-6,2-4,0-0,2,4,6,0,0,0,2,2,8,-6
K. PangosK. PangosG,8,2-2,1-1,0-0,0,0,0,0,0,0,0,2,5,+11
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,36,6-19,2-8,4-4,1,8,9,5,2,1,2,5,18,+19
R. Williams IIIR. Williams IIIC,34,10-12,0-0,1-2,4,7,11,7,2,2,2,2,21,+12
M. SmartM. SmartPG,32,1-7,1-4,1-2,0,2,2,4,3,0,0,2,4,+7
J. BrownJ. BrownSG,36,12-22,5-10,5-5,2,4,6,3,1,1,3,3,34,+14
R. LangfordR. LangfordSG,31,5-8,1-3,0-1,2,7,9,0,2,1,1,3,11,+18
J. JacksonJ. JacksonF,2,0-1,0-0,2-2,0,0,0,0,0,0,0,0,2,-5
B. FernandoB. FernandoF,2,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,-5
A. NesmithA. NesmithSF,12,2-2,1-1,0-0,0,0,0,0,0,0,2,2,5,-2
E. FreedomE. FreedomC,12,2-2,0-0,0-0,2,2,4,0,1,0,0,1,4,+3
SchröderSchröder PG,18,1-11,0-1,1-2,0,1,1,4,1,0,1,5,3,+1
P. PritchardP. PritchardPG,21,3-7,1-3,0-0,1,4,5,1,0,0,1,0,7,-2
J. JohnsonJ. JohnsonG,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,-5
C.J. MilesC.J. MilesG,2,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-5
