BOS,POR,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. WilliamsG. WilliamsPF,33,4-9,1-4,1-1,1,3,4,1,1,2,0,2,10,+16
J. TatumJ. TatumSF,31,9-17,4-6,9-10,0,10,10,4,0,0,2,1,31,+17
R. Williams IIIR. Williams IIIC,21,2-2,0-0,1-2,2,1,3,1,0,3,0,5,5,-5
M. SmartM. SmartPG,23,6-10,1-3,4-4,0,2,2,4,0,0,4,3,17,+9
SchröderSchröder PG,32,10-16,5-7,6-6,0,4,4,8,1,0,1,0,31,+29
J. ParkerJ. ParkerPF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+6
HernangómezHernangómez F,13,1-1,1-1,0-0,3,0,3,0,0,0,2,1,3,-15
B. FernandoB. FernandoF,5,2-3,0-0,0-0,1,0,1,0,0,0,1,1,4,+4
A. NesmithA. NesmithSF,22,3-6,3-4,2-2,0,3,3,3,1,0,0,4,11,+29
E. FreedomE. FreedomC,22,4-6,0-0,1-2,5,9,14,0,1,2,1,3,9,+29
P. PritchardP. PritchardPG,18,6-12,5-10,2-2,0,2,2,3,1,0,0,1,19,+7
J. RichardsonJ. RichardsonSG,17,2-5,1-2,0-0,0,0,0,2,0,0,0,0,5,+14
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,22,4-11,1-6,0-0,0,2,2,0,0,0,2,2,9,-16
N. PowellN. PowellSF,28,2-8,0-2,4-6,0,0,0,4,0,0,1,3,8,-22
J. NurkicJ. NurkicC,20,6-9,0-1,6-7,2,3,5,1,1,1,1,2,18,-15
D. Smith Jr.D. Smith Jr.PG,37,7-14,1-3,6-8,0,4,4,6,3,0,0,3,21,-14
C. McCollumC. McCollumSG,35,8-21,3-9,5-7,1,0,1,6,1,0,2,4,24,-19
L. Nance Jr.L. Nance Jr.PF,26,4-5,1-2,0-0,1,4,5,1,2,0,0,2,9,-11
T. WatfordT. WatfordPF,6,2-3,0-0,2-2,1,0,1,0,0,0,0,1,6,-5
BrownBrown PF,6,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-5
T. SnellT. SnellSF,10,0-0,0-0,0-0,0,2,2,1,0,1,0,1,0,+1
K. BlevinsK. BlevinsSF,6,1-1,1-1,0-0,0,0,0,1,0,0,1,0,3,-5
C. ZellerC. ZellerC,16,4-8,0-0,2-2,3,6,9,1,0,0,1,0,10,-4
B. McLemoreB. McLemoreSG,23,2-6,1-4,0-0,1,1,2,1,0,0,0,1,5,-20
C. EllebyC. EllebySG,6,2-3,0-1,0-0,0,1,1,0,0,0,1,1,4,-5
