OKC,CLE,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,22,1-6,0-4,2-2,0,7,7,0,2,0,1,3,4,-16
J. Robinson-EarlJ. Robinson-EarlPF,26,1-9,0-4,0-0,2,2,4,1,1,0,2,3,2,-28
L. DortL. DortSF,32,3-10,2-7,2-2,0,0,0,1,2,0,2,4,10,-26
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,39,12-23,3-7,2-5,2,7,9,6,3,1,3,5,29,-1
J. GiddeyJ. GiddeySG,34,3-12,1-6,1-2,2,3,5,3,2,0,3,6,8,-16
M. DiakiteM. DiakitePF,16,1-4,0-0,0-2,2,6,8,0,1,1,0,0,2,+16
K. WilliamsK. WilliamsSF,25,5-8,2-4,0-0,2,2,4,2,0,0,1,1,12,+16
T. MannT. MannPG,9,2-3,2-2,0-0,0,1,1,0,0,0,0,4,6,+4
T. JeromeT. JeromeSG,16,1-4,1-4,0-0,0,1,1,3,1,1,1,0,3,+10
A. WigginsA. WigginsSG,22,4-6,1-3,2-3,1,1,2,0,2,0,2,2,11,+6
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,13,3-4,3-4,0-0,0,2,2,0,0,1,0,1,9,+12
I. OkoroI. OkoroSF,35,3-6,0-3,2-2,1,4,5,1,3,1,5,4,8,+21
J. AllenJ. AllenC,34,6-9,0-0,2-6,6,7,13,3,0,2,1,1,14,+12
E. MobleyE. MobleyC,39,6-12,1-1,2-6,5,12,17,2,0,1,4,2,15,+10
D. GarlandD. GarlandPG,39,9-20,1-4,4-4,0,1,1,11,1,0,8,4,23,+23
K. LoveK. LovePF,23,1-4,0-3,4-7,0,6,6,2,0,0,1,1,6,-8
D. WadeD. WadePF,13,1-3,0-2,1-5,1,2,3,0,0,1,0,1,3,+9
L. StevensL. StevensF,13,3-5,0-2,0-0,0,2,2,0,0,0,2,2,6,-15
C. OsmanC. OsmanSF,19,3-7,1-5,3-5,0,1,1,1,0,0,0,3,10,-11
D. WindlerD. WindlerSG,4,0-1,0-1,0-0,0,1,1,1,0,0,1,1,0,-2
B. GoodwinB. GoodwinG,9,0-5,0-2,0-0,2,1,3,1,1,0,0,0,0,-16
