TOR,HOU,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,32,13-19,1-4,3-5,0,3,3,4,0,0,2,6,30,+2
P. AchiuwaP. AchiuwaPF,14,2-3,0-0,2-2,1,3,4,2,0,1,2,2,6,-8
O. AnunobyO. AnunobySF,35,5-13,3-8,0-0,2,2,4,2,1,0,2,3,13,+7
S. BarnesS. BarnesSF,33,4-9,1-5,0-0,2,5,7,6,1,0,1,2,9,+7
G. Trent Jr.G. Trent Jr.SG,37,15-26,6-13,6-7,0,1,1,4,5,0,2,2,42,+9
C. BoucherC. BoucherPF,23,4-8,1-2,7-8,4,1,5,0,1,0,0,3,16,+17
Y. WatanabeY. WatanabeSF,6,1-2,1-2,0-0,0,0,0,0,0,1,0,1,3,+3
K. BirchK. BirchC,16,1-2,0-0,0-0,3,1,4,1,2,1,0,2,2,+17
M. FlynnM. FlynnPG,22,3-6,2-2,0-0,1,4,5,3,2,0,1,4,8,+23
D. BantonD. BantonPG,20,5-8,0-3,0-0,1,3,4,3,0,0,1,3,10,+17
S. MykhailiukS. MykhailiukSG,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,40,5-10,0-2,2-3,2,3,5,6,1,1,3,4,12,-1
C. WoodC. WoodC,32,6-12,1-6,4-6,3,8,11,6,0,2,2,3,17,-16
G. MathewsG. MathewsSG,32,5-9,3-7,6-9,1,5,6,0,1,0,1,2,19,-8
K. Porter Jr.K. Porter Jr.SG,36,11-16,6-9,2-3,0,3,3,8,1,0,3,3,30,-7
J. GreenJ. GreenSG,35,7-13,3-6,1-3,0,1,1,1,0,0,3,1,18,-4
K. Martin Jr.K. Martin Jr.F,22,5-8,1-1,0-0,3,3,6,0,1,0,5,1,11,-9
D. NwabaD. NwabaSF,7,2-5,0-2,3-4,2,1,3,0,0,0,1,2,7,-15
A. SengunA. SengunC,21,0-3,0-0,0-2,2,2,4,4,0,1,2,3,0,-22
J. ChristopherJ. ChristopherSG,15,2-6,2-5,0-0,0,2,2,0,1,0,1,1,6,-13
