TOR,MEM,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,33,5-12,1-3,6-8,2,5,7,2,1,0,0,3,17,+2
P. AchiuwaP. AchiuwaPF,28,7-11,3-3,0-0,2,2,4,2,1,0,0,5,17,+28
S. BarnesS. BarnesSF,39,8-14,1-3,0-0,3,6,9,3,0,0,3,1,17,+18
F. VanVleetF. VanVleetSG,37,9-14,3-7,2-2,1,5,6,7,2,2,4,5,23,+18
G. Trent Jr.G. Trent Jr.SG,39,8-17,4-7,6-6,0,1,1,4,1,0,1,1,26,+13
C. BoucherC. BoucherPF,7,2-4,0-1,1-1,0,0,0,1,0,0,0,0,5,-2
Y. WatanabeY. WatanabeSF,14,0-3,0-1,3-4,2,1,3,0,2,2,0,2,3,-5
M. FlynnM. FlynnPG,12,3-4,0-0,0-0,1,0,1,4,0,0,1,1,6,-3
D. BantonD. BantonPG,14,2-3,0-1,0-0,0,2,2,2,0,0,1,2,4,-1
S. MykhailiukS. MykhailiukSG,18,3-7,2-4,0-0,0,1,1,0,1,0,0,0,8,-3
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,25,6-8,2-4,2-2,0,2,2,1,1,2,0,4,16,+1
D. BrooksD. BrooksSF,26,6-16,2-9,6-8,0,2,2,3,0,1,3,5,20,-4
S. AdamsS. AdamsC,20,1-3,0-0,0-0,2,4,6,2,0,0,2,1,2,-3
J. MorantJ. MorantPG,35,8-18,0-1,7-10,4,2,6,9,3,0,4,1,23,-12
D. BaneD. BaneSG,34,7-11,4-6,2-2,0,4,4,1,1,0,2,3,20,-14
B. ClarkeB. ClarkePF,26,7-8,0-0,2-2,2,6,8,1,0,0,0,2,16,-7
K. AndersonK. AndersonSF,24,5-8,1-2,0-0,1,5,6,2,0,0,2,1,11,-17
T. JonesT. JonesPG,14,0-3,0-2,0-0,0,0,0,5,1,0,0,1,0,-2
J. KoncharJ. KoncharSG,15,1-2,0-1,0-0,2,4,6,0,0,0,1,0,2,-1
Z. WilliamsZ. WilliamsSG,21,1-5,0-4,1-2,0,0,0,1,0,0,0,2,3,-6
