UTAH,OKC,2
UTAH
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. O'NealeR. O'NealePF,31,2-9,1-5,0-0,0,7,7,1,5,2,0,3,5,-3
B. BogdanovicB. BogdanovicSF,31,6-12,2-7,5-6,0,5,5,1,1,0,2,0,19,-2
R. GobertR. GobertC,39,5-7,0-0,5-6,3,14,17,0,2,5,2,0,15,+13
M. ConleyM. ConleyPG,29,6-12,4-10,2-2,1,0,1,4,1,0,1,1,18,-5
D. MitchellD. MitchellSG,36,6-16,1-7,0-0,1,2,3,5,1,0,1,2,13,+2
E. PaschallE. PaschallPF,6,0-2,0-1,0-0,0,0,0,0,0,1,1,2,0,-3
R. GayR. GaySF,16,5-8,3-4,2-2,0,5,5,0,0,0,0,2,15,+7
H. WhitesideH. WhitesideC,3,1-2,0-0,0-0,1,0,1,0,0,0,0,1,2,-4
J. ClarksonJ. ClarksonPG,24,7-12,3-7,3-4,0,3,3,5,0,0,1,3,20,+11
J. InglesJ. InglesSG,22,1-6,1-6,0-0,1,0,1,2,1,0,1,1,3,+5
T. ForrestT. ForrestSG,2,0-0,0-0,0-0,0,0,0,1,0,0,0,0,0,+9
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,31,3-7,1-3,1-2,1,7,8,1,1,3,0,0,8,-7
J. Robinson-EarlJ. Robinson-EarlPF,28,5-10,3-4,0-0,1,9,10,4,0,0,1,3,13,-1
L. DortL. DortSF,37,8-19,5-12,6-8,0,3,3,3,1,0,2,2,27,0
A. WigginsA. WigginsSG,26,0-1,0-1,1-2,1,2,3,1,1,0,1,3,1,+6
J. GiddeyJ. GiddeySG,34,8-15,3-4,0-0,0,7,7,8,0,0,6,3,19,0
K. WilliamsK. WilliamsSF,17,6-6,0-0,0-2,0,2,2,3,3,0,1,3,12,+1
D. FavorsD. FavorsC,14,0-4,0-2,1-2,0,4,4,0,1,0,0,0,1,-9
M. MuscalaM. MuscalaC,8,2-5,1-1,0-0,0,1,1,0,0,0,1,1,5,+4
A. PokusevskiA. PokusevskiC,15,2-4,0-1,0-0,1,0,1,1,0,0,0,2,4,-3
T. MaledonT. MaledonPG,13,1-3,0-2,4-4,0,2,2,0,0,0,0,0,6,-8
T. JeromeT. JeromeSG,18,2-8,2-6,2-2,0,2,2,0,0,1,0,1,8,-13
