HOU,CLE,2
HOU
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TateJ. TateSF,29,4-10,2-2,2-2,1,5,6,1,3,0,2,3,12,-19
D. TheisD. TheisC,18,2-7,0-2,1-2,1,5,6,1,1,0,2,3,5,-24
D.J. AugustinD.J. AugustinPG,17,1-3,0-1,2-2,0,1,1,4,1,0,3,2,4,-18
G. MathewsG. MathewsSG,29,0-6,0-6,1-2,0,3,3,1,0,0,0,4,1,-30
A. BrooksA. BrooksSG,22,1-6,1-6,0-0,0,1,1,3,1,0,2,2,3,-22
U. GarubaU. GarubaPF,17,1-2,0-1,1-2,0,4,4,1,2,0,0,2,3,+6
K. Martin Jr.K. Martin Jr.F,26,4-10,1-4,5-8,2,1,3,0,2,0,1,0,14,-24
D. NwabaD. NwabaSF,27,5-9,0-1,1-1,2,3,5,0,0,0,0,2,11,-10
A. SengunA. SengunC,28,7-14,0-2,5-6,4,7,11,5,2,1,2,1,19,-12
J. ChristopherJ. ChristopherSG,27,5-11,1-4,6-10,0,1,1,4,1,0,4,2,17,-22
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,34,6-8,3-5,1-2,0,10,10,1,0,0,1,2,16,+20
L. MarkkanenL. MarkkanenPF,19,5-10,2-5,0-0,0,2,2,1,0,0,1,1,12,+13
I. OkoroI. OkoroSF,22,7-9,3-3,3-4,1,2,3,0,1,0,1,3,20,+21
J. AllenJ. AllenC,18,3-8,0-0,0-1,5,4,9,4,0,2,3,3,6,+16
D. GarlandD. GarlandPG,25,7-11,3-6,4-4,1,1,2,3,0,0,1,1,21,+30
K. LoveK. LovePF,15,4-6,3-5,4-4,0,6,6,0,0,1,2,2,15,+24
L. StevensL. StevensF,21,2-4,1-2,0-0,1,4,5,1,0,0,0,0,5,-2
C. OsmanC. OsmanSF,18,3-8,1-5,1-4,0,1,1,1,1,0,3,4,8,+10
E. DavisE. DavisC,19,2-2,0-0,0-2,1,2,3,0,0,2,0,3,4,+11
R. RubioR. RubioPG,21,2-6,0-3,3-3,0,2,2,12,4,0,2,1,7,+30
D. ValentineD. ValentineSG,8,1-2,1-2,0-0,0,0,0,2,0,0,1,1,3,+2
D. WindlerD. WindlerSG,8,2-5,1-4,0-0,0,1,1,0,0,0,0,4,5,+2
K. PangosK. PangosG,12,1-1,0-0,0-0,0,0,0,1,0,0,0,0,2,-2
