ORL,LAC,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,34,8-10,2-2,2-3,1,2,3,3,0,1,2,3,20,+3
W. Carter Jr.W. Carter Jr.C,33,1-5,0-1,0-0,2,12,14,7,0,0,3,1,2,0
M. BambaM. BambaC,29,5-13,1-6,0-0,4,3,7,1,1,2,1,1,11,+4
C. AnthonyC. AnthonyPG,34,7-16,5-8,4-4,0,6,6,2,0,0,2,2,23,+2
G. HarrisG. HarrisSG,34,5-7,2-2,2-2,1,3,4,1,0,0,0,0,14,+2
C. OkekeC. OkekePF,16,1-5,0-3,0-0,0,4,4,2,1,1,1,2,2,-4
M. WagnerM. WagnerC,20,3-8,1-4,0-0,2,2,4,2,1,0,1,1,7,-10
R.J. HamptonR.J. HamptonPG,14,1-5,0-1,1-2,0,2,2,2,0,0,0,1,3,-4
T. RossT. RossSG,26,4-11,1-6,13-13,0,1,1,1,1,1,1,0,22,-3
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Morris Sr.M. Morris Sr.SF,24,1-9,0-2,0-0,2,4,6,2,2,0,0,2,2,-4
I. ZubacI. ZubacC,28,4-5,0-0,2-4,4,2,6,1,0,0,1,4,10,-11
R. JacksonR. JacksonPG,32,11-21,3-8,0-0,0,2,2,3,1,1,3,1,25,0
T. MannT. MannSG,35,5-8,4-4,2-2,2,7,9,2,1,0,1,2,16,-7
L. KennardL. KennardSG,36,8-16,7-11,0-0,0,3,3,5,0,0,0,1,23,-5
J. WinslowJ. WinslowPF,15,4-9,1-4,0-0,1,4,5,2,1,0,0,1,9,+5
I. HartensteinI. HartensteinC,20,3-4,0-0,0-0,3,2,5,5,1,0,2,3,6,+13
E. BledsoeE. BledsoeSG,25,3-9,2-3,0-0,0,4,4,5,0,0,0,1,8,+13
B. Boston Jr.B. Boston Jr.SG,24,3-11,1-4,0-0,0,5,5,2,1,0,0,2,7,+6
